system:index,B2,B3,B4,B8,class,.geo
3_14_0,572.0,759.0,850.0,2138.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20480084490276,-36.74904521075289]}"
3_15_0,993.0,1620.0,2302.0,2722.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20839410603924,-36.750572346735886]}"
3_16_0,1096.0,1422.0,1694.0,2410.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20507033948797,-36.74967403145177]}"
3_17_0,1076.0,1198.0,1236.0,2310.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20381269809022,-36.750572346735886]}"
3_18_0,679.0,892.0,1120.0,1944.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20533983407321,-36.74859605311082]}"
3_19_0,957.0,1224.0,1472.0,1920.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20560932865845,-36.74949436839495]}"
4_0_0,980.0,1396.0,2044.0,2814.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9173399539845,-36.43831795397595]}"
4_1_0,742.0,1060.0,1378.0,2440.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90772798044443,-36.442809530396545]}"
4_2_0,800.0,1198.0,1722.0,2732.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91105174699567,-36.43903660620324]}"
4_3_0,957.0,1318.0,1810.0,2690.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9216518673483,-36.438767111618006]}"
4_4_0,830.0,1214.0,1742.0,2632.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90916528489902,-36.43957559537371]}"
4_5_0,775.0,1048.0,1416.0,2518.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90871612725695,-36.43616199729406]}"
4_6_0,933.0,1366.0,1896.0,2952.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91257888297866,-36.44056374218624]}"
4_7_0,802.0,1136.0,1494.0,2508.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9089856218422,-36.44262986733972]}"
4_8_0,998.0,1414.0,1996.0,2774.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9194959106664,-36.43858744856118]}"
4_9_0,868.0,1276.0,1860.0,2908.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91302804062073,-36.441102731356715]}"
4_10_0,960.0,1368.0,2018.0,2718.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91707045939927,-36.438497617032766]}"
4_11_0,807.0,1170.0,1580.0,2630.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91257888297866,-36.43858744856118]}"
4_12_0,930.0,1276.0,1788.0,2574.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9159924810583,-36.43661115493612]}"
4_13_0,791.0,1126.0,1518.0,2522.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90862629572854,-36.44164172052719]}"
4_14_0,753.0,1058.0,1372.0,2392.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90862629572854,-36.437329807163415]}"
4_15_0,969.0,1308.0,1814.0,2546.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9210230466494,-36.43903660620324]}"
4_16_0,800.0,1178.0,1746.0,2690.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91015343171154,-36.43903660620324]}"
4_17_0,745.0,1056.0,1354.0,2422.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90736865433078,-36.44236037275448]}"
4_18_0,771.0,1054.0,1376.0,2478.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90988393712632,-36.435623008123585]}"
4_19_0,799.0,1166.0,1590.0,2652.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91159073616615,-36.43786879633389]}"
5_0_0,1037.0,1211.0,1591.0,2642.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74477358790514,-37.0527656083137]}"
5_1_0,1364.0,1536.0,1700.0,2264.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73713790799013,-37.05519105958082]}"
5_2_0,933.5,1291.0,1574.0,2359.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73992268537089,-37.05294527137052]}"
5_3_0,850.5,1087.0,1255.0,2122.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74800752292796,-37.05321476595576]}"
5_4_0,1685.0,1915.0,2118.0,2467.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7384853809163,-37.05321476595576]}"
5_5_0,899.0,1147.0,1154.0,2328.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7383955493879,-37.050968977745455]}"
5_6_0,382.5,679.5,588.0,2932.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74100066371184,-37.05393341818305]}"
5_7_0,586.0,795.5,841.0,2286.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73803622327424,-37.05510122805241]}"
5_8_0,1210.0,1370.0,1600.0,2608.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74639055541655,-37.05294527137052]}"
5_9_0,460.5,771.5,869.5,2856.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74127015829708,-37.0542927442967]}"
5_10_0,2029.0,2311.0,2341.0,2828.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74459392484832,-37.052855439842105]}"
5_11_0,658.5,922.5,1190.0,1998.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74118032676867,-37.052675776785286]}"
5_12_0,807.0,1111.0,1194.0,2200.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74396510414942,-37.05159779844434]}"
5_13_0,856.0,1210.0,1511.0,2377.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7378565602174,-37.05447240735352]}"
5_14_0,882.0,1204.0,1414.0,2135.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73830571785948,-37.05177746150117]}"
5_15_0,970.5,1407.0,1906.0,2838.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74755836528593,-37.05339442901258]}"
5_16_0,1076.0,1367.0,1460.0,3433.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73929386467202,-37.052855439842105]}"
5_17_0,671.0,866.0,1110.0,2351.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7368684134049,-37.05492156499558]}"
5_18_0,818.0,1205.0,1451.0,2728.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73938369620043,-37.050789314688636]}"
5_19_0,750.5,1027.0,1231.0,2254.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74046167454136,-37.05222661914323]}"
6_0_0,763.5,1023.5,1431.0,2168.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8068471740378,-37.05177746150117]}"
6_1_0,871.0,1154.0,1588.0,2607.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80442172277068,-37.04746554813739]}"
6_2_0,1073.0,1399.0,1519.0,2465.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80693700556623,-37.04881302106357]}"
6_3_0,671.0,875.5,1252.0,1939.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8061285218105,-37.05375375512623]}"
6_4_0,838.5,1107.0,1533.0,2287.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.806667510981,-37.04800453730786]}"
6_5_0,892.0,1212.0,1611.0,2580.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80936245683333,-37.047645211194215]}"
6_6_0,614.5,844.0,1187.0,2017.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80558953264003,-37.04962150481928]}"
6_7_0,1007.0,1349.0,1788.0,2907.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80433189124227,-37.04800453730786]}"
