system:index,B2,B3,B4,B8,class,.geo
2_3_0,479.5,737.0,988.5,2087.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40756890165594,-37.6780828775893]}"
2_4_0,584.0,894.5,1113.0,2460.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3862788294223,-37.66523696902639]}"
2_5_0,427.5,568.5,678.0,2214.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40433496663312,-37.66218269706038]}"
2_6_0,688.5,1016.5,1249.0,2686.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.39840608575793,-37.66856073557763]}"
2_7_0,637.5,884.0,1108.5,2552.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.39202804724067,-37.6653268005548]}"
2_8_0,310.5,447.5,518.5,2090.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.41376727711636,-37.663260675401325]}"
2_9_0,547.0,757.0,924.0,2037.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40819772235483,-37.66811157793557]}"
2_10_0,656.0,1006.0,1338.0,2600.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.4096350268094,-37.67170483907205]}"
2_11_0,685.5,984.0,1188.5,2638.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40217900995123,-37.66766242029351]}"
2_12_0,574.0,738.5,989.5,1815.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.408018059298,-37.67071669225952]}"
2_13_0,680.0,1073.0,1369.0,2839.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40828755388324,-37.66272168623085]}"
2_14_0,806.0,1191.0,1423.0,2951.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3810686007744,-37.6675725887651]}"
2_15_0,543.5,837.0,1124.0,2353.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.4088265430537,-37.677274393833585]}"
2_16_0,524.5,921.0,923.0,2907.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.39427383545097,-37.65957758273643]}"
2_17_0,243.5,377.0,456.0,2223.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3915788895986,-37.663440338458145]}"
2_18_0,492.5,730.0,900.0,2552.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.4104435105651,-37.677543888418825]}"
2_19_0,661.5,884.5,1174.0,2088.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.38690765012117,-37.67044719767428]}"
3_0_0,456.5,720.5,613.0,3403.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3652582517739,-37.69910345523769]}"
3_1_0,289.5,488.5,264.5,4851.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3630124635636,-37.70637980903906]}"
3_2_0,510.5,724.5,849.0,2568.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3697498281945,-37.702517053317344]}"
3_3_0,400.0,756.0,494.0,4532.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36831252373992,-37.69649834091375]}"
3_4_0,288.0,490.0,307.0,3395.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3667853877569,-37.702517053317344]}"
3_5_0,466.5,641.5,770.5,2023.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.35816156102936,-37.703774694715115]}"
3_6_0,308.0,498.0,341.0,3509.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.37109730112067,-37.70530183069812]}"
3_7_0,313.0,746.5,302.0,4543.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36274296897838,-37.70548149375494]}"
3_8_0,675.5,976.5,1395.0,2741.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3817872530017,-37.70539166222653]}"
3_9_0,507.0,849.0,741.5,3699.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3643599364898,-37.702517053317344]}"
3_10_0,379.5,677.5,475.0,4011.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36516842024548,-37.69928311829452]}"
3_11_0,419.0,690.0,530.0,3600.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36229381133631,-37.702067895675285]}"
3_12_0,592.5,806.5,1044.5,2241.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36319212662042,-37.69937294982293]}"
3_13_0,354.5,704.0,333.5,3966.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36184465369425,-37.70539166222653]}"
3_14_0,433.5,746.5,464.5,4296.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36732437692737,-37.6991932867661]}"
3_15_0,420.0,769.0,506.5,4494.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.3681328606831,-37.697037330084214]}"
3_16_0,531.0,812.5,948.5,2904.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.36849218679674,-37.7021577272037]}"
3_17_0,268.0,501.0,280.0,4768.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.361575159109,-37.70637980903906]}"
3_18_0,348.5,679.0,369.5,4671.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.37001932277974,-37.697306824669454]}"
3_19_0,489.5,737.0,793.5,2958.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.37118713264908,-37.701169580391166]}"
4_0_0,783.0,1064.0,1472.0,2478.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.39184380990199,-37.89313955660751]}"
4_1_0,966.0,1334.0,1807.0,2870.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4083728111298,-37.96931669270084]}"
4_2_0,761.0,984.0,1356.0,2294.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.38043520579367,-37.93545020648954]}"
4_3_0,857.0,1202.0,1520.0,2852.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.38079453190733,-37.86142902707809]}"
4_4_0,812.5,1059.0,1417.0,2327.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3843877930438,-37.94973341950704]}"
4_5_0,776.5,1033.5,1440.0,2279.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4131338821356,-37.96563360003596]}"
4_6_0,588.0,830.0,1102.0,2042.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4054982022206,-37.909488894778484]}"
4_7_0,634.0,846.0,1190.0,2238.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.41627798563005,-37.919729689017444]}"
4_8_0,696.0,1062.0,1524.0,2558.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.37702160771403,-37.877598702192245]}"
4_9_0,385.0,559.0,724.0,2446.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4046897184649,-37.902841361675996]}"
4_10_0,541.0,775.0,1090.0,2318.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3925624621293,-37.89385820883481]}"
4_11_0,379.0,520.0,738.0,1958.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.40433039235126,-37.92305345556869]}"
4_12_0,285.0,426.0,529.0,2254.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.39426926116911,-37.91353131355702]}"
4_13_0,757.0,987.0,1316.0,2166.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4166373117437,-37.92862301033023]}"
4_14_0,310.0,435.0,539.0,1960.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3679486233444,-37.94631982142739]}"
4_15_0,980.0,1348.0,1754.0,3044.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.38259116247556,-37.863495152231565]}"
4_16_0,715.0,1002.0,1384.0,2394.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.38034537426526,-37.941468918893136]}"
4_17_0,400.0,543.0,672.0,2032.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.42023057288017,-37.93185694535306]}"
4_18_0,658.0,912.0,1282.0,2542.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.35519254630992,-37.93275526063718]}"
4_19_0,739.0,1024.0,1396.0,2448.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3717215475377,-37.928084021159755]}"
5_0_0,567.0,758.0,1076.0,1674.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5790527151125,-37.94371470710344]}"
5_1_0,639.0,864.0,1172.0,1936.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.60779880420432,-37.94326554946138]}"
5_2_0,672.0,887.0,1164.0,2008.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59315626507316,-37.942906223347734]}"
5_3_0,400.5,606.0,738.0,2154.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57941204122613,-37.95350634370034]}"
5_4_0,837.0,1158.0,1545.0,2391.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.56908141545878,-37.95341651217193]}"
5_5_0,463.0,664.0,881.0,1958.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58066968262392,-37.920538172773156]}"
5_6_0,774.0,1086.0,1510.0,2336.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.573932317993,-37.93976211985331]}"
5_7_0,738.0,998.0,1348.0,2282.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.569350910044,-37.93769599469984]}"
5_8_0,601.0,877.0,1236.0,2056.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5858799112718,-37.92511958072216]}"
5_9_0,686.0,876.0,1234.0,1950.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57312383423732,-37.94209773959202]}"
5_10_0,575.0,763.0,1082.0,1724.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57869338899886,-37.94353504404661]}"
5_11_0,727.0,1021.0,1420.0,2062.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57743574760107,-37.93464172273383]}"
5_12_0,744.0,977.0,1366.0,2164.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58165782943644,-37.93661801635889]}"
5_13_0,725.0,1002.0,1370.0,2172.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57096787755543,-37.93446205967701]}"
5_14_0,460.0,598.5,877.5,1596.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58929350935145,-37.951440218546864]}"
5_15_0,528.0,861.0,1103.0,2288.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.57869338899886,-37.95305718605828]}"
5_16_0,630.0,865.0,1218.0,2116.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59378508577205,-37.9449723485012]}"
5_17_0,828.0,1160.0,1558.0,2470.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.569350910044,-37.933833238978124]}"
5_18_0,390.0,824.5,587.5,3167.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5827358077774,-37.95188937618892]}"
5_19_0,574.0,767.0,1110.0,1902.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58893418323782,-37.943894370160265]}"
6_0_0,777.0,1078.0,1390.0,2446.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62603460447195,-37.90032607888047]}"
6_1_0,547.0,767.0,1124.0,2008.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62890921338112,-37.91658558552303]}"
6_2_0,791.0,1064.0,1468.0,2394.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.60654116280656,-37.90203287792029]}"
6_3_0,689.0,894.0,1236.0,2066.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62917870796636,-37.91389063967067]}"
6_4_0,735.0,1016.0,1402.0,2298.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.61157172839762,-37.87292746271482]}"
