system:index,B2,B3,B4,B8,class,.geo
4_8_0,1674.0,1942.0,2262.0,2622.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31834789681545,-36.749853694508595]}"
4_9_0,432.0,605.0,697.0,1880.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3179885707018,-36.750572346735886]}"
4_10_0,691.0,1094.0,1230.0,2908.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31700042388928,-36.7513808304916]}"
4_11_0,1378.0,1556.0,1478.0,1534.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3178987391734,-36.75111133590636]}"
4_12_0,1008.0,1364.0,1440.0,2546.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3170902554177,-36.751740156605244]}"
4_13_0,959.0,1096.0,1246.0,1486.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31897671751435,-36.75021302062224]}"
4_14_0,911.0,1124.0,1384.0,2418.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31529362484946,-36.74976386298018]}"
4_15_0,1350.0,1512.0,1622.0,2584.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31610210860515,-36.75156049354842]}"
4_16_0,1376.0,1722.0,1936.0,2052.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31592244554832,-36.750302852150654]}"
4_17_0,2418.0,2514.0,2474.0,2134.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31924621209959,-36.74994352603701]}"
4_18_0,214.0,425.0,609.0,2150.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3154732879063,-36.749135042281296]}"
4_19_0,1108.0,1438.0,1494.0,2244.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31619194013356,-36.749853694508595]}"
5_0_0,1368.0,1656.0,2100.0,2214.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31143086912775,-36.75147066202001]}"
5_1_0,454.0,742.0,886.0,2108.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31313766816757,-36.75111133590636]}"
5_2_0,1026.0,1256.0,1536.0,1638.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31232918441185,-36.7529079664746]}"
5_3_0,869.0,1064.0,1218.0,1356.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31286817358233,-36.75111133590636]}"
5_4_0,1042.0,1344.0,1714.0,2380.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3088257548038,-36.7529079664746]}"
5_5_0,636.0,778.0,944.0,1362.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30846642869014,-36.751740156605244]}"
5_6_0,2072.0,2520.0,2670.0,2654.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30999356467314,-36.75281813494619]}"
5_7_0,490.0,798.0,901.0,2448.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3089155863322,-36.75398594481555]}"
5_8_0,608.0,897.0,1012.0,2152.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3095444070311,-36.75398594481555]}"
