system:index,B2,B3,B4,B8,id,.geo
00000000000000000028_0,765.0,1045.0,1407.0,2132.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20426185573228,-37.04207565643267]}"
00000000000000000029_0,293.0,477.0,552.0,2072.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.979418114399,-37.38388462204015]}"
0000000000000000002a_0,400.0,719.0,902.0,2868.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3319170318875,-38.53381801724155]}"
0000000000000000002b_0,781.0,1142.0,1748.0,2890.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5626043968494,-38.589513564856965]}"
0000000000000000002c_0,899.0,1164.0,1670.0,2378.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22052136237485,-36.523837569024124]}"
0000000000000000002d_0,882.0,1193.0,1744.0,2500.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.49567533390066,-36.5492598915647]}"
0000000000000000002e_0,725.0,1086.0,1394.0,3066.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3306548162079,-36.64699659447691]}"
0000000000000000002f_0,828.0,1078.0,1563.0,2583.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.33532605568533,-38.0043509887815]}"
00000000000000000030_0,1120.0,1218.0,1452.0,2080.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.44915175074695,-38.2312654295501]}"
00000000000000000031_0,328.0,557.0,839.0,2482.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.19429055607856,-36.436341660350884]}"
00000000000000000032_0,989.0,1357.0,1908.0,2579.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.60661727148943,-36.46553690708477]}"
00000000000000000033_0,832.0,1118.0,1528.0,2232.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.02010722248778,-36.88738576450729]}"
00000000000000000034_0,775.0,1002.0,1394.0,1898.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.39570199134184,-38.285972830352975]}"
00000000000000000035_0,907.0,1264.0,1896.0,2624.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.15422569440682,-36.53443768937673]}"
