system:index,B2,B3,B4,B8,id,.geo
00000000000000000028_0,158.0,254.0,256.0,1613.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.44933141380378,-37.538305019380296]}"
00000000000000000029_0,596.0,802.0,1108.0,2064.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39093634605416,-37.530399844880044]}"
0000000000000000002a_0,168.0,307.0,226.0,2482.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.90773712900813,-37.32980604193616]}"
0000000000000000002b_0,109.0,174.0,158.0,1563.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.24343755068358,-36.946494910202354]}"
0000000000000000002c_0,168.0,351.0,239.0,2636.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.41205132951282,-37.13505128833904]}"
0000000000000000002d_0,612.0,830.0,1102.0,2712.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31736432428477,-37.32118221520861]}"
0000000000000000002e_0,302.0,458.0,586.0,1796.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.96226486675417,-37.28363263633241]}"
0000000000000000002f_0,196.0,323.0,332.0,2186.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.94438839260022,-37.63280778726967]}"
00000000000000000030_0,184.5,286.5,215.5,2326.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.83937533588664,-37.783634923473336]}"
00000000000000000031_0,144.0,201.0,153.0,1762.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.81269537194828,-37.67044719767428]}"
00000000000000000032_0,308.0,453.0,531.0,1915.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.08695102818996,-37.26872060261603]}"
00000000000000000033_0,822.0,1108.0,1544.0,2563.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1607925445446,-37.019258448216036]}"
00000000000000000034_0,142.0,223.0,220.0,1358.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2938330381227,-37.56372734192088]}"
00000000000000000035_0,772.0,1138.0,1744.0,2596.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3504223267404,-37.229823550813656]}"
00000000000000000036_0,143.0,292.0,176.0,2190.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.94079513146372,-37.51243353919766]}"
00000000000000000037_0,725.0,966.0,1306.0,2164.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.84943646706878,-37.040009531279196]}"
00000000000000000038_0,132.0,243.0,212.0,2178.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.76238971603757,-37.51216404461242]}"
00000000000000000039_0,336.5,457.0,476.5,2049.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.92354747800863,-37.135859772094754]}"
0000000000000000003a_0,153.0,232.0,210.0,1629.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.39875626330786,-37.38397445356856]}"
0000000000000000003b_0,195.0,303.0,256.0,2396.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4441211851559,-37.13424280458334]}"
0000000000000000003c_0,202.0,285.0,207.0,1950.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.08398658775238,-37.71455447812455]}"
0000000000000000003d_0,131.0,259.0,250.0,1464.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.47771817678196,-37.490873972378786]}"
0000000000000000003e_0,255.0,326.0,343.0,1763.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.30479248458894,-37.309054958873]}"
0000000000000000003f_0,125.0,271.0,184.0,2818.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.8173666114257,-37.66433865374227]}"
