system:index,B2,B3,B4,B8,id,.geo
0000000000000000001a_0,140.0,264.0,152.0,2445.0,26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8902108324041,-38.48926157914922]}"
0000000000000000001b_0,165.5,262.5,335.0,1320.0,27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69949849758552,-38.57370321585646]}"
0000000000000000001c_0,861.0,1170.0,1654.0,2474.0,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6990447656616,-38.17017999022997]}"
0000000000000000001d_0,897.0,1172.0,1614.0,2420.0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.32750613843163,-37.97138281785432]}"
0000000000000000001e_0,764.0,1069.0,1538.0,2456.0,30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75833814869534,-38.41515056820936]}"
0000000000000000001f_0,909.5,1238.0,1722.0,2309.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9276705797519,-38.15212385301917]}"
00000000000000000020_0,638.5,936.5,1159.0,2875.0,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.27720048252093,-38.56130646493561]}"
00000000000000000021_0,1098.0,1378.0,1870.0,2746.0,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.31870264864725,-38.07531789622695]}"
00000000000000000022_0,987.0,1337.0,1878.0,2696.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6274490375173,-37.94748763129674]}"
00000000000000000023_0,976.0,1201.0,1585.0,2170.0,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.05325505647178,-38.17862415390069]}"
00000000000000000024_0,125.0,183.0,90.0,2036.0,36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.57436317850767,-38.67503317990514]}"
00000000000000000025_0,605.5,855.5,1010.5,2603.0,37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.18763844869423,-38.19281753538978]}"
00000000000000000026_0,956.5,1166.0,1483.0,1975.0,38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.10211883364605,-37.93554003801795]}"
00000000000000000027_0,792.0,1070.0,1348.0,2452.0,39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.07903213084415,-38.36520423841232]}"
00000000000000000028_0,897.5,1110.0,1563.0,2167.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91518399730262,-38.296483119177175]}"
00000000000000000029_0,673.0,947.0,1396.0,2400.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.73147394741832,-38.134876199564076]}"
0000000000000000002a_0,594.0,781.0,933.0,2006.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3926339965303,-38.341578546439976]}"
0000000000000000002b_0,612.0,832.0,1136.0,1966.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34107069922183,-38.52070261409341]}"
0000000000000000002c_0,96.0,202.0,156.0,1698.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3956882684963,-37.79576217980895]}"
0000000000000000002d_0,755.0,1078.0,1456.0,2972.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.90457930266817,-38.2162635643053]}"
0000000000000000002e_0,1138.0,1488.0,2068.0,2810.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3484368845516,-37.82729304628155]}"
0000000000000000002f_0,795.0,1004.0,1424.0,2016.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73749723410378,-38.29280002651228]}"
00000000000000000030_0,724.0,958.0,1356.0,2018.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.23992039822997,-37.97928799235457]}"
00000000000000000031_0,442.0,774.0,999.0,2896.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.84124807513774,-38.458359533375514]}"
00000000000000000032_0,676.0,1024.0,1187.0,3032.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.12655300937408,-38.61996645298861]}"
00000000000000000033_0,627.0,844.0,1050.0,2487.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63985036271998,-38.07585688539742]}"
00000000000000000034_0,752.0,1036.0,1420.0,2348.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.50303694494858,-38.30914936468326]}"
00000000000000000035_0,875.0,1144.0,1576.0,2414.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3462809278697,-37.92673654823358]}"
00000000000000000036_0,677.0,996.0,1192.0,3013.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.07265409232693,-38.403292806458985]}"
00000000000000000037_0,968.0,1294.0,1730.0,2376.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6541335757375,-37.98907962895147]}"
00000000000000000038_0,616.5,876.5,1159.0,2229.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.24378315395168,-38.201800688230975]}"
00000000000000000039_0,879.5,1069.0,1403.0,2046.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.65440307032273,-38.188415790497594]}"
0000000000000000003a_0,968.5,1240.0,1617.0,2234.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.38239320229133,-37.829898160605495]}"
0000000000000000003b_0,949.0,1281.0,1785.0,2609.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.67443092687674,-37.950541903262746]}"
0000000000000000003c_0,721.0,940.0,1128.0,2730.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9711444652214,-38.207280411464104]}"
0000000000000000003d_0,841.0,1109.0,1470.0,2205.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.35400643931314,-37.73036482712505]}"
0000000000000000003e_0,734.0,1011.5,1275.0,2533.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1185580033454,-38.35469394958812]}"
0000000000000000003f_0,209.5,299.5,243.0,2395.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90170926804083,-38.589693227913784]}"
00000000000000000040_0,984.5,1339.0,1875.0,2450.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.37125409276825,-37.894756524118925]}"
00000000000000000041_0,922.0,1212.0,1650.0,2314.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1800926003076,-37.802409712911434]}"
00000000000000000042_0,880.0,1114.0,1570.0,2398.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1084070406349,-38.10424364837559]}"
00000000000000000043_0,171.5,270.5,239.0,2217.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.59161083196275,-38.39646561029968]}"
00000000000000000044_0,175.5,296.5,187.5,2921.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76615349166718,-38.59678991865833]}"
00000000000000000045_0,810.0,1076.0,1480.0,2182.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9824632378013,-37.920538172773156]}"
00000000000000000046_0,465.0,695.0,783.0,2486.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3551742491825,-38.29675261376241]}"
00000000000000000047_0,785.5,1001.0,1300.0,1811.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20174657293674,-38.0546566446922]}"
00000000000000000048_0,521.0,792.0,930.0,2428.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3731405548649,-38.29639328764876]}"
00000000000000000049_0,677.0,939.0,1346.0,2364.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7891457886588,-38.14044575432561]}"
0000000000000000004a_0,1049.0,1335.0,1816.0,2574.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79606739062837,-38.035432697612045]}"
0000000000000000004b_0,667.0,946.0,1194.0,2544.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.87655186580363,-38.41506073668095]}"
0000000000000000004c_0,482.0,658.0,853.5,2338.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.01229187951594,-38.069748341465406]}"
0000000000000000004d_0,1069.0,1427.0,1920.0,2592.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97384398535561,-38.055465128447906]}"
0000000000000000004e_0,518.0,799.0,1015.0,2338.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3499640205346,-38.42332523729485]}"
0000000000000000004f_0,173.0,284.0,218.0,2042.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90422455083635,-38.614756224340724]}"
00000000000000000050_0,395.0,590.0,765.0,1898.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71952635413953,-38.12472523685352]}"
00000000000000000051_0,112.5,252.0,180.5,2024.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2212354403203,-38.61349858294295]}"
00000000000000000052_0,621.0,879.0,1246.0,2382.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.86065168527472,-38.50498209662131]}"
00000000000000000053_0,239.0,374.0,430.5,1373.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17758189179392,-38.37400772819669]}"
00000000000000000054_0,258.5,368.0,356.0,1857.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11380150662146,-38.35361597124717]}"
00000000000000000055_0,938.0,1128.0,1512.0,2474.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.60535505580978,-37.828910013792964]}"
00000000000000000056_0,190.5,317.0,234.5,2483.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8452052366697,-38.65706687422275]}"
00000000000000000057_0,743.0,950.0,1262.0,1848.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.85463297287112,-38.12535405755241]}"
00000000000000000058_0,785.5,1037.0,1425.0,2332.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6721897129483,-38.302142505467124]}"
00000000000000000059_0,123.5,368.0,213.5,2478.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.18727912258058,-38.72974058070802]}"
0000000000000000005a_0,637.5,915.5,1297.0,2103.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.23012876163307,-38.19236837774772]}"
0000000000000000005b_0,883.0,1092.0,1388.0,2400.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5123794239034,-38.14161356419497]}"
0000000000000000005c_0,141.0,223.0,187.0,1888.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5287287620744,-38.82065008746091]}"
0000000000000000005d_0,791.0,1042.0,1426.0,2242.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9040403134977,-38.09427234872187]}"
0000000000000000005e_0,1048.5,1249.0,1304.0,1799.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7630992197012,-38.704408089695846]}"
0000000000000000005f_0,390.0,701.5,747.5,3208.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.29462779903284,-38.7138404001791]}"
00000000000000000060_0,1094.0,1422.0,1946.0,2614.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.05864037389466,-37.80708095238886]}"
00000000000000000061_0,133.0,314.0,189.0,2754.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34735890621067,-38.6777281257575]}"
00000000000000000062_0,230.0,373.0,418.0,1611.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7188122761941,-38.433116873891755]}"
00000000000000000063_0,385.5,589.5,540.0,2993.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88805487572222,-38.64278366120525]}"
00000000000000000064_0,66.5,129.0,70.0,1525.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.65009115695895,-38.56759467192445]}"
00000000000000000065_0,605.0,836.0,1071.0,2309.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.098615404038,-38.38999774025402]}"
00000000000000000066_0,122.5,269.5,220.5,2334.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.27935643920281,-38.580171085902116]}"
00000000000000000067_0,277.0,457.0,412.0,2460.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.79489500647716,-38.37742132627634]}"
00000000000000000068_0,591.5,916.5,1163.0,2765.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1267326724309,-38.491687030416344]}"
00000000000000000069_0,168.0,344.0,201.5,2572.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69797136160253,-38.560677644236726]}"
0000000000000000006a_0,109.0,245.0,154.0,2080.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.33343501930682,-38.67350604392214]}"
0000000000000000006b_0,721.0,920.0,1225.0,1874.0,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1641924197787,-37.955033479683344]}"
0000000000000000006c_0,834.5,1089.0,1583.0,2427.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86811227641476,-38.31777319141081]}"
0000000000000000006d_0,316.5,500.0,495.5,2352.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79076733045207,-38.6980300511786]}"
0000000000000000006e_0,720.5,982.0,1349.0,2738.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.81232689727094,-38.44910688594908]}"
0000000000000000006f_0,234.5,363.5,328.5,2252.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64200631940187,-38.45584425057998]}"
00000000000000000070_0,764.0,976.0,1406.0,2066.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.18494350284186,-37.8517272220096]}"
00000000000000000071_0,579.5,960.5,1254.0,2781.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19482497096718,-38.619068137704495]}"
00000000000000000072_0,345.0,714.0,365.0,5536.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.92991179368033,-38.27752866668225]}"
00000000000000000073_0,186.0,314.0,290.0,1820.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.32714681231798,-38.612151110016775]}"
00000000000000000074_0,897.0,1200.0,1616.0,2616.0,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5821785214795,-38.243752011999355]}"
00000000000000000075_0,174.0,267.0,183.0,2421.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84197130164688,-38.51405508099092]}"
00000000000000000076_0,727.5,946.0,1325.0,1788.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74342611497897,-38.27707950904019]}"
00000000000000000077_0,705.0,939.0,1318.0,2048.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.98479885754003,-37.8517272220096]}"
00000000000000000078_0,709.5,965.0,1231.0,2499.0,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.26076131282156,-38.491237872774285]}"
00000000000000000079_0,354.0,543.0,553.0,2470.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.38940006150747,-38.10496230060289]}"
0000000000000000007a_0,421.0,706.5,616.5,3686.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.09394416456055,-38.34858540565611]}"
0000000000000000007b_0,267.0,347.5,325.0,2576.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85742232453373,-38.47524786071696]}"
0000000000000000007c_0,758.0,1018.0,1319.0,2496.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79373177088965,-38.42673883537451]}"
0000000000000000007d_0,117.0,222.0,152.5,2172.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69922900300028,-38.59319665752185]}"
0000000000000000007e_0,1098.0,1379.0,1731.0,2315.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.0972679311118,-37.973628606064615]}"
0000000000000000007f_0,831.0,1164.0,1566.0,2986.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71719073440082,-38.23431970151611]}"
00000000000000000080_0,209.5,379.0,323.0,2042.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.97474230063975,-38.556096236287715]}"
00000000000000000081_0,761.0,937.0,1278.0,2040.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.52297954425603,-38.20790923216299]}"
00000000000000000082_0,845.0,1080.0,1532.0,2232.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.44904819637298,-37.87616139773765]}"
00000000000000000083_0,543.0,741.0,983.0,2602.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.24746624661657,-37.91874154220491]}"
00000000000000000084_0,1033.5,1400.0,1991.0,2868.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85086462295965,-38.17089864245727]}"
00000000000000000085_0,564.5,858.0,1093.0,2511.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.053699639832,-38.50156849854166]}"
00000000000000000086_0,999.0,1252.0,1578.0,2776.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.92568971184497,-37.810584381996925]}"
00000000000000000087_0,361.0,641.0,899.0,2146.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.892991035503,-38.526990821082244]}"
00000000000000000088_0,255.0,457.5,429.5,2543.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.09969338237892,-38.513426260292036]}"
00000000000000000089_0,615.0,939.0,1213.0,2822.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.14963971217597,-38.66847547833107]}"
0000000000000000008a_0,572.0,813.0,1096.0,1940.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8680178706045,-38.152213684547576]}"
0000000000000000008b_0,938.5,1208.0,1596.0,2064.0,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.57858526034303,-38.00695610310545]}"
0000000000000000008c_0,1028.0,1324.0,1692.0,2520.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.28771077134513,-38.08960110924445]}"
0000000000000000008d_0,128.5,217.0,204.0,1350.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.04606853419884,-38.42700832995974]}"
0000000000000000008e_0,86.0,251.0,223.0,1838.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8206766551314,-38.39547746348715]}"
0000000000000000008f_0,726.5,934.0,1324.0,2170.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.08739103726833,-38.20862788439028]}"
00000000000000000090_0,681.0,908.0,1314.0,2006.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.80729175739802,-37.85433233633355]}"
00000000000000000091_0,846.0,1115.0,1596.0,2342.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.74207406777094,-37.9441638647455]}"
00000000000000000092_0,785.0,999.0,1212.0,2182.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.96988682382366,-38.30097469559777]}"
00000000000000000093_0,847.5,1196.0,1783.0,2482.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7885169679599,-37.9802761391671]}"
00000000000000000094_0,206.0,352.5,207.5,2865.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75546353978618,-38.64664641692696]}"
00000000000000000095_0,568.0,711.0,929.0,1712.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.46171444187908,-38.523936549116236]}"
00000000000000000096_0,199.5,360.5,347.5,2000.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.07975078307146,-38.29531530930782]}"
00000000000000000097_0,384.5,583.0,592.5,2961.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77181287795713,-38.35550243334383]}"
00000000000000000098_0,856.0,1082.0,1519.0,2260.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9276705797519,-38.31786302293922]}"
00000000000000000099_0,632.0,974.0,1238.0,2986.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.00222617405194,-38.252824996368965]}"
0000000000000000009a_0,999.0,1246.0,1632.0,2320.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.62655529651502,-37.95476398509811]}"
0000000000000000009b_0,666.0,941.0,1302.0,2172.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.80217136027852,-38.25992168711351]}"
0000000000000000009c_0,736.0,935.0,1294.0,1963.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83586275771486,-38.27177944886389]}"
0000000000000000009d_0,967.0,1208.0,1564.0,2008.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.24710692050292,-37.97740153025792]}"
0000000000000000009e_0,749.0,955.0,1260.0,2354.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47662647559545,-38.40149617589075]}"
0000000000000000009f_0,828.0,1042.0,1390.0,2042.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.37053544054095,-38.02393426197531]}"
000000000000000000a0_0,703.0,913.0,1210.0,1980.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79436059158854,-37.93832481539872]}"
000000000000000000a1_0,300.0,454.0,536.5,2398.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13176781230382,-38.06022619945374]}"
000000000000000000a2_0,630.0,869.0,1082.0,2368.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9997108912564,-38.29378817332481]}"
000000000000000000a3_0,798.0,1038.0,1387.0,2054.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.70030240705938,-38.01683757123077]}"
000000000000000000a4_0,180.0,343.0,293.0,1960.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3288536113578,-38.626434323034275]}"
000000000000000000a5_0,735.0,972.0,1448.0,2540.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.61379464519865,-38.20108203600368]}"
000000000000000000a6_0,670.0,943.0,1282.0,2494.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7906729246418,-38.14996789633728]}"
000000000000000000a7_0,1100.0,1354.0,1842.0,2624.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.37107442971143,-38.08421121753973]}"
000000000000000000a8_0,687.0,920.0,1128.0,2424.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.50806751053966,-38.192009051634074]}"
000000000000000000a9_0,672.5,894.5,1199.0,1828.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90476354000683,-38.13784064000167]}"
000000000000000000aa_0,369.0,636.0,584.0,2408.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39946119268959,-38.351549846093704]}"
000000000000000000ab_0,864.0,1174.0,1664.0,2353.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.95066745102534,-38.00983071201463]}"
000000000000000000ac_0,572.0,813.0,969.0,2762.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.87448574065016,-38.35092102539482]}"
000000000000000000ad_0,941.0,1147.0,1501.0,2069.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91751961704134,-38.10846573021096]}"
000000000000000000ae_0,802.0,1054.0,1494.0,2238.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7492605900439,-38.032827583288096]}"
000000000000000000af_0,528.5,723.5,861.0,2009.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.81708796827675,-38.46141380534152]}"
000000000000000000b0_0,83.0,180.0,107.5,1499.0,176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69078483932955,-38.63299202460835]}"
