system:index,B2,B3,B4,B8,id,.geo
00000000000000000000_0,905.0,1186.0,1636.0,2574.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5719423015224,-38.22120429836796]}"
00000000000000000001_0,645.0,847.0,1188.0,2248.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.62359543035927,-38.17530038734945]}"
00000000000000000002_0,659.0,913.0,1116.0,2492.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.56394729549373,-38.239979087806056]}"
00000000000000000003_0,1038.0,1436.0,1552.0,2336.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.54930475636257,-38.24078757156176]}"
00000000000000000004_0,974.0,1238.0,1698.0,2502.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.63159043638794,-38.21267030316882]}"
00000000000000000005_0,720.5,951.0,1275.0,2187.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.50016691032124,-38.18904461119648]}"
00000000000000000006_0,864.5,1087.5,1438.0,2133.0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.63769898031995,-38.17044948481521]}"
00000000000000000007_0,931.0,1179.0,1653.0,2510.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.62242762048993,-38.21599406972007]}"
00000000000000000008_0,729.0,1032.5,1404.0,2624.0,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.60697659760305,-38.27106079663659]}"
00000000000000000009_0,705.0,930.0,1320.0,2182.0,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6379684749052,-38.19721928028196]}"
0000000000000000000a_0,295.0,566.0,748.0,2058.0,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.54023177199298,-38.1861700022873]}"
0000000000000000000b_0,115.0,292.0,261.0,1738.0,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5569404362776,-38.255699605278146]}"
