system:index,B2,B3,B4,B8,id,.geo
0000000000000000001c_0,294.0,574.0,957.0,2354.0,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34951486289256,-35.16621368013429]}"
0000000000000000001d_0,767.0,1314.0,2178.0,2724.0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47734512782276,-35.46831711018368]}"
0000000000000000001e_0,504.0,835.0,1316.0,2608.0,30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.16266985807755,-36.0276082060765]}"
0000000000000000001f_0,905.5,1370.0,2058.0,2913.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.52406209687882,-36.4026548371964]}"
00000000000000000020_0,415.0,705.0,872.0,2502.0,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86065625955655,-35.66145489626938]}"
00000000000000000021_0,841.5,1558.0,2426.0,3020.0,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.61443261446126,-36.19424569128067]}"
00000000000000000022_0,719.0,1007.0,1452.0,2152.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0148969938399,-35.82728389771785]}"
00000000000000000023_0,1050.0,1446.0,1990.0,3046.0,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9495894726844,-35.57153353632902]}"
00000000000000000024_0,788.0,1296.0,2132.0,2758.0,36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.15772454973305,-35.531828000770936]}"
00000000000000000025_0,862.0,1123.0,1588.0,2387.0,37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7956182329863,-35.45088979367176]}"
00000000000000000026_0,868.0,1316.0,2032.0,2666.0,38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75312792004746,-35.95349719513664]}"
00000000000000000027_0,1021.0,1352.0,1868.0,2686.0,39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.03241871616206,-36.23529869976493]}"
00000000000000000028_0,996.0,1426.0,2066.0,2744.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.37835535779465,-36.27293811016954]}"
00000000000000000029_0,458.0,657.0,812.0,1692.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.54660523622837,-35.31973576219031]}"
0000000000000000002a_0,889.0,1304.0,1774.0,3088.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0442719036306,-36.24805477679943]}"
0000000000000000002b_0,1188.0,1872.0,2779.0,3475.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.41078453955134,-36.12444659370458]}"
0000000000000000002c_0,212.0,398.5,601.0,1822.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72312418955786,-35.73511674956718]}"
0000000000000000002d_0,714.0,1218.0,1966.0,2626.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4881249112322,-36.065606942594755]}"
0000000000000000002e_0,798.0,1238.0,1892.0,2514.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.59017352750817,-35.653370058712305]}"
0000000000000000002f_0,778.0,1136.0,1694.0,2226.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5610681123027,-35.59183546175012]}"
00000000000000000030_0,1454.0,1828.0,2280.0,2864.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90826696961489,-35.60414238114256]}"
00000000000000000031_0,396.0,623.0,802.0,2492.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5812802061954,-36.109893886101844]}"
00000000000000000032_0,672.5,1068.0,1720.0,2730.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.53205252862563,-36.12175164785222]}"
00000000000000000033_0,728.0,1436.0,2610.0,3436.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.36793490049885,-36.01889454782054]}"
00000000000000000034_0,1224.0,1770.0,2590.0,3232.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4641398931462,-35.69442306719657]}"
00000000000000000035_0,843.0,1042.0,1398.0,1896.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.55199512793308,-35.35503955285621]}"
00000000000000000036_0,931.0,1288.0,1810.0,2454.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.99423574230514,-35.87112168358288]}"
00000000000000000037_0,935.0,1489.0,2021.0,2521.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.59952058074487,-36.370315486968096]}"
00000000000000000038_0,941.5,1300.0,1838.0,2644.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.06116023097204,-36.19119141931466]}"
00000000000000000039_0,282.0,477.0,695.0,1996.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.38230794504477,-35.988800985802534]}"
0000000000000000003a_0,835.0,1338.0,2128.0,2766.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.18548249201234,-35.43184550964843]}"
0000000000000000003b_0,471.0,643.0,871.0,1296.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77657394896298,-36.09102926513534]}"
0000000000000000003c_0,644.0,906.0,1274.0,1936.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.05280589882972,-35.870133536770346]}"
0000000000000000003d_0,408.0,775.0,579.0,3964.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.78717864359743,-36.332855739620314]}"
0000000000000000003e_0,881.0,1374.0,2088.0,2724.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.14460914658488,-35.36007011844728]}"
0000000000000000003f_0,998.0,1418.0,1798.0,2530.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79301311866237,-36.05204238180455]}"
00000000000000000040_0,815.5,1197.0,1860.0,2549.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7204292437055,-35.83150597955321]}"
00000000000000000041_0,998.0,1346.0,1888.0,2862.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8936290047656,-36.19325754446814]}"
00000000000000000042_0,556.0,1018.0,1772.0,2414.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47815361157848,-35.531019517015224]}"
00000000000000000043_0,764.5,985.5,1419.0,2160.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.72043381798736,-36.258026076453156]}"
00000000000000000044_0,835.0,1204.0,1734.0,2260.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76282972511595,-35.934452911113304]}"
00000000000000000045_0,782.0,1240.0,2143.0,2810.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.33217737790903,-35.22631097264188]}"
00000000000000000046_0,235.0,500.0,663.0,2652.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4009883286726,-35.21023112905615]}"
00000000000000000047_0,753.0,1048.0,1496.0,1976.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76866877446272,-35.959965065182296]}"
00000000000000000048_0,1180.0,1584.0,2020.0,2658.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.65853532062968,-35.53434328356647]}"
00000000000000000049_0,630.0,1007.0,1294.0,2338.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8151116746517,-35.87031319982717]}"
0000000000000000004a_0,328.0,681.0,1004.0,2448.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.52863893054598,-36.0621933445151]}"
0000000000000000004b_0,462.0,702.0,795.0,4168.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.87745932965146,-36.23197493321369]}"
0000000000000000004c_0,921.0,1324.0,1852.0,2590.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3627200975691,-35.185617290271274]}"
0000000000000000004d_0,855.0,1314.0,2170.0,2896.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.43925655977608,-35.85423335624143]}"
0000000000000000004e_0,897.0,1190.0,1588.0,2776.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7594161270363,-36.06075604006051]}"
0000000000000000004f_0,345.0,544.0,655.0,1872.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8732372478161,-36.15373167196688]}"
00000000000000000050_0,711.0,937.0,1276.0,2030.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.89300018406672,-36.38217324871847]}"
00000000000000000051_0,669.0,929.0,1234.0,3064.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.20435626154253,-36.24212589592424]}"
00000000000000000052_0,622.0,974.0,1140.0,2230.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9049477773455,-36.2771601920049]}"
00000000000000000053_0,1108.0,1598.0,2216.0,3174.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8887735279495,-36.242305558981066]}"
00000000000000000054_0,227.0,455.0,576.5,2338.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.54625048439658,-36.319740336472165]}"
00000000000000000055_0,822.0,1320.0,2152.0,2724.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.38616612648462,-35.609262778262035]}"
00000000000000000056_0,922.0,1356.0,2030.0,2622.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4866876067776,-35.33491729049194]}"
00000000000000000057_0,1036.0,1332.0,1646.0,2654.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76642298625242,-36.053210191673905]}"
00000000000000000058_0,846.0,1346.0,2226.0,3134.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9835457904241,-36.27886699104473]}"
00000000000000000059_0,553.0,823.0,1132.0,2217.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.57104398623827,-36.24553949400389]}"
0000000000000000005a_0,940.0,1246.0,1685.0,2259.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13482208426984,-36.15984021589889]}"
0000000000000000005b_0,645.0,1166.0,2352.0,3098.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.44590409287858,-35.9351715633406]}"
0000000000000000005c_0,843.0,1202.0,1548.0,1942.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5904430220934,-35.93103931303365]}"
0000000000000000005d_0,709.5,978.0,1341.0,2170.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47438068738518,-35.257123186887185]}"
0000000000000000005e_0,918.5,1320.0,1941.0,2516.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2875311082883,-35.609981430489334]}"
0000000000000000005f_0,1036.0,1556.0,2308.0,2966.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.71180541697797,-36.23242409085575]}"
00000000000000000060_0,771.0,1196.0,1914.0,2448.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1716484366369,-35.35881247704952]}"
00000000000000000061_0,806.0,1360.0,2238.0,2802.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.44302948396938,-35.79745983028508]}"
00000000000000000062_0,1905.0,2484.0,3077.0,3778.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75474488755887,-35.682475473917776]}"
00000000000000000063_0,850.5,1283.0,1985.0,2978.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.46153935310411,-36.351900023643644]}"
00000000000000000064_0,689.0,1124.0,1864.0,2510.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.51489470669895,-35.66001759181479]}"
00000000000000000065_0,765.5,1172.0,1781.0,2367.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5952086673811,-36.071805318055176]}"
00000000000000000066_0,284.5,504.0,775.0,1741.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.21333484010188,-36.1381009860232]}"
00000000000000000067_0,855.0,1288.0,2020.0,2818.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.05549627040023,-35.277425112308286]}"
00000000000000000068_0,825.0,1094.0,1550.0,2312.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86892076017045,-35.53506193579376]}"
00000000000000000069_0,547.0,767.0,1054.0,2112.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5174099894945,-35.85046043204813]}"
0000000000000000006a_0,783.5,1253.0,1937.0,2573.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.61308514153507,-36.16199617258078]}"
0000000000000000006b_0,738.0,1200.0,1940.0,2518.0,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.60643303415074,-35.83312294706462]}"
0000000000000000006c_0,836.0,1305.0,2084.0,2627.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.21126414066657,-35.372556700896546]}"
0000000000000000006d_0,977.0,1426.0,2126.0,2878.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80774548932192,-35.97101434317697]}"
0000000000000000006e_0,788.0,1214.0,1870.0,2414.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.50878616276694,-35.76296452337489]}"
0000000000000000006f_0,1320.0,1992.0,3008.0,3686.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.36532521189307,-35.42151488388106]}"
00000000000000000070_0,890.0,1324.0,1958.0,2512.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6526962712829,-35.95008359705698]}"
00000000000000000071_0,787.0,1431.0,2526.0,3197.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.50762292717945,-36.180770962018876]}"
00000000000000000072_0,1140.0,1649.0,2285.0,3004.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.61039019568273,-36.35073221377429]}"
00000000000000000073_0,1232.0,1720.0,2204.0,3208.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87233435825013,-36.087256340942034]}"
00000000000000000074_0,797.5,1175.0,1723.0,2247.0,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.71557834117127,-35.92007986656739]}"
00000000000000000075_0,856.5,1273.0,1870.0,2806.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5121997608466,-35.27365218811499]}"
00000000000000000076_0,466.0,688.0,860.0,2144.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.20426643001414,-36.20852890429817]}"
00000000000000000077_0,1012.0,1538.0,2304.0,3044.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.07319308149738,-35.246612898062985]}"
00000000000000000078_0,219.0,411.0,481.0,1834.0,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.18952491079088,-35.612406881756456]}"
00000000000000000079_0,819.0,1116.0,1522.0,2608.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9595607723381,-35.789015666614354]}"
0000000000000000007a_0,1022.0,1620.0,2592.0,3294.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.331728220267,-35.34713437835596]}"
0000000000000000007b_0,381.0,554.0,674.0,1804.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1783949498315,-36.194874511979556]}"
0000000000000000007c_0,1380.0,1924.0,2510.0,3594.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87700559772753,-36.228471503605626]}"
0000000000000000007d_0,530.0,932.5,1732.0,2286.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.29157352706684,-35.4331031510462]}"
0000000000000000007e_0,866.0,1425.0,2392.0,3125.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.29319049457825,-35.29961349982604]}"
0000000000000000007f_0,415.5,698.5,826.0,2863.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.67497449032905,-36.1523841990407]}"
00000000000000000080_0,379.5,563.5,806.5,1644.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3958679315531,-35.27823359606399]}"
00000000000000000081_0,1360.0,1698.0,2100.0,3022.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12943219256513,-35.64798016700759]}"
00000000000000000082_0,678.0,988.0,1402.0,3100.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9996302082917,-36.300246894806776]}"
00000000000000000083_0,855.5,1201.0,1677.0,2472.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.66698405858224,-36.214188290588126]}"
00000000000000000084_0,781.0,1152.0,1668.0,2194.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34807755843795,-35.597315184983245]}"
00000000000000000085_0,648.0,947.0,1320.0,2100.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.36173652503842,-36.33995243036485]}"
00000000000000000086_0,912.5,1434.0,2260.0,2960.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.65108387805333,-36.116182093090686]}"
00000000000000000087_0,969.0,1468.0,2242.0,2750.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39901203504755,-35.34803269364008]}"
00000000000000000088_0,701.0,1208.0,2252.0,2896.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63742491145285,-35.88019466795249]}"
00000000000000000089_0,1021.5,1534.0,2228.0,2862.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.25267647526448,-35.62579177948984]}"
0000000000000000008a_0,648.0,1130.0,1858.0,2740.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34565210717085,-35.14402529261654]}"
0000000000000000008b_0,850.0,1140.0,1404.0,3082.0,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.90009687481125,-36.12768052872741]}"
0000000000000000008c_0,797.5,1178.0,1783.0,2456.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.54570692094427,-36.16567926524567]}"
0000000000000000008d_0,1118.0,1666.0,2490.0,3196.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.31924163781773,-35.42456915584707]}"
0000000000000000008e_0,850.0,1366.0,2156.0,2844.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39065770290523,-35.59003883118188]}"
0000000000000000008f_0,1128.0,1488.0,1822.0,2464.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94384025486602,-35.67924153889495]}"
00000000000000000090_0,939.0,1250.0,1794.0,2430.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.58469380427505,-36.012426677774876]}"
00000000000000000091_0,833.0,1392.0,2350.0,2958.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30622064047984,-36.299977400221536]}"
00000000000000000092_0,845.0,1286.0,1944.0,2512.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.17048062676753,-35.498680166786926]}"
00000000000000000093_0,808.0,1082.0,1508.0,2480.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.01965806484571,-36.219398519236016]}"
00000000000000000094_0,1056.0,1382.0,1816.0,2522.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8341605329569,-36.266649903180706]}"
00000000000000000095_0,865.0,1380.0,2416.0,3120.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39559843696787,-35.472449360490636]}"
00000000000000000096_0,907.0,1326.0,1932.0,2480.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5985278596505,-35.63899701416639]}"
00000000000000000097_0,774.0,1186.0,1832.0,2418.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3641574020237,-35.519880407492145]}"
00000000000000000098_0,1318.0,2186.0,2968.0,3750.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6385028897938,-35.57270134619837]}"
00000000000000000099_0,643.0,876.0,1238.0,1850.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2090229267381,-35.98305176798417]}"
0000000000000000009a_0,1127.0,1737.0,2643.0,3326.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.31879248017566,-35.23727041910814]}"
0000000000000000009b_0,783.5,1134.0,1637.0,2814.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5763440464146,-36.27177030030018]}"
0000000000000000009c_0,1023.0,1318.0,1698.0,2402.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.55154597029104,-35.37480248910684]}"
0000000000000000009d_0,895.0,1366.0,1886.0,2906.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0337616148064,-36.05060507734996]}"
0000000000000000009e_0,715.0,1142.0,1886.0,2583.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2548370062282,-36.15283335668276]}"
0000000000000000009f_0,982.0,1472.0,2172.0,2770.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.34044187852294,-35.578989553187206]}"
000000000000000000a0_0,811.0,1180.0,1598.0,2912.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2419910976653,-35.96328883173354]}"
000000000000000000a1_0,1102.0,1690.0,2416.0,3046.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39811371976342,-35.88899815773686]}"
000000000000000000a2_0,1046.0,1360.0,1720.0,2558.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91302804062073,-35.52338383710021]}"
000000000000000000a3_0,1182.0,1664.0,2226.0,2972.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.02432930432315,-35.663431189894446]}"
000000000000000000a4_0,988.5,1429.0,1995.0,2594.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7383955493879,-35.85540116611079]}"
000000000000000000a5_0,857.0,1338.0,2172.0,2766.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1289784606412,-35.38845688142546]}"
000000000000000000a6_0,905.0,1412.0,2406.0,3132.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.05253182996265,-35.45079996214336]}"
000000000000000000a7_0,278.0,439.0,563.0,1862.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.37988249377764,-36.39501915728138]}"
000000000000000000a8_0,761.0,1182.0,1813.0,2488.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69428826893764,-35.57404881912455]}"
000000000000000000a9_0,650.0,1092.0,1720.0,2272.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.07652142233047,-35.96418714701766]}"
000000000000000000aa_0,1166.0,1514.0,1990.0,2730.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89569055563723,-35.50766331962812]}"
000000000000000000ab_0,588.0,1092.0,1942.0,2686.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0894571624218,-36.00164689436544]}"
000000000000000000ac_0,821.0,1320.0,2148.0,2756.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.37493718543314,-35.49122414992873]}"
000000000000000000ad_0,879.0,1300.0,1862.0,2634.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87017840156824,-35.890165967606215]}"
000000000000000000ae_0,824.0,1126.0,1546.0,2166.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.41572527361402,-36.33986259883645]}"
000000000000000000af_0,1034.0,1714.0,2724.0,3372.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.65476239643635,-35.61132890341551]}"
