system:index,B2,B3,B4,B8,id,.geo
00000000000000000028_0,734.0,1016.5,1518.0,2308.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.94760403049563,-37.36304370744858]}"
00000000000000000029_0,1020.0,1370.0,1942.0,2722.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99512490902555,-36.85531590886423]}"
0000000000000000002a_0,512.0,659.0,816.0,1802.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.79515992678054,-36.56605838737774]}"
0000000000000000002b_0,333.5,488.5,569.5,1680.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.06698555747326,-36.58573149209996]}"
0000000000000000002c_0,865.0,1170.0,1604.0,2088.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.60624879681205,-36.249402249725605]}"
0000000000000000002d_0,1004.0,1386.0,1762.0,2746.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8751998185956,-35.66118540168414]}"
0000000000000000002e_0,1397.0,1971.0,2742.0,3409.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.15646233405343,-36.227213862207854]}"
0000000000000000002f_0,529.0,769.5,1002.5,2234.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.35139675070735,-37.48144166189553]}"
00000000000000000030_0,1048.0,1300.0,1664.0,2664.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.98569717282416,-37.52213534426615]}"
00000000000000000031_0,891.0,1226.0,1474.0,2762.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6294207568605,-35.69855531750352]}"
00000000000000000032_0,818.0,1130.0,1502.0,2614.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64388363293483,-35.499578482071044]}"
00000000000000000033_0,1019.0,1332.0,1850.0,2590.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4408643787238,-36.051054234992016]}"
00000000000000000034_0,318.0,480.0,680.0,1762.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.3389999997865,-36.97515116776577]}"
00000000000000000035_0,812.0,1158.0,1632.0,2568.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.70496907225495,-37.03578744944384]}"
00000000000000000036_0,1524.0,2220.0,2736.0,3862.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8910101675961,-35.57413865065296]}"
00000000000000000037_0,1012.0,1426.0,2020.0,2598.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.58361125165226,-35.99895194851309]}"
00000000000000000038_0,220.5,383.0,380.5,2105.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.38480950499473,-37.170894068175414]}"
00000000000000000039_0,229.5,381.0,449.0,1579.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.36963255097498,-37.35486903836309]}"
0000000000000000003a_0,1012.0,1402.0,1940.0,2670.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.93907003529648,-36.62076578818062]}"
0000000000000000003b_0,809.5,1106.0,1458.0,1927.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.38615697792093,-36.196491479490966]}"
0000000000000000003c_0,599.0,866.0,1316.0,2088.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.87034891606135,-37.08806939897959]}"
0000000000000000003d_0,1091.0,1463.0,2018.0,2846.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.39262942224843,-36.215266268929064]}"
0000000000000000003e_0,605.5,837.0,1099.0,1853.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.94706504132515,-37.91981952054586]}"
0000000000000000003f_0,303.0,501.0,522.5,1959.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.20434253869698,-37.42996819611548]}"
00000000000000000040_0,897.0,1230.0,1682.0,2290.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.26030758089763,-36.90346560809303]}"
00000000000000000041_0,835.0,1098.0,1542.0,2244.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.47329813476236,-37.540910133704244]}"
00000000000000000042_0,1274.0,1954.0,2820.0,3694.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.07543429542585,-35.94675983050574]}"
00000000000000000043_0,445.5,697.0,869.0,2156.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.44221185164997,-37.223804838410054]}"
00000000000000000044_0,1108.0,1424.0,1898.0,2444.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.2455752102381,-36.289736605982576]}"
