system:index,B2,B3,B4,B8,id,.geo
00000000000000000000_0,387.0,559.0,778.0,1914.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47816276014217,-37.71006290170395]}"
00000000000000000001_0,509.0,753.0,711.0,2728.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31035746506865,-37.78093997762098]}"
00000000000000000002_0,531.0,850.0,907.0,3352.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48912220660844,-37.7570447910634]}"
00000000000000000003_0,709.0,944.0,1346.0,2238.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4739406783068,-37.77438227604691]}"
00000000000000000004_0,802.0,1124.0,1576.0,2586.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3709937467467,-37.688233840299844]}"
00000000000000000005_0,717.0,876.0,811.0,2232.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29661324122162,-37.75893125316005]}"
00000000000000000006_0,179.0,300.0,232.0,2150.0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3738683556559,-37.792707907842946]}"
00000000000000000007_0,867.0,1116.0,1560.0,2750.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37674296456507,-37.702337390260524]}"
00000000000000000008_0,602.0,844.0,1282.0,2148.0,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4168078262368,-37.735485224244535]}"
00000000000000000009_0,390.0,702.0,739.0,2246.0,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40153646640678,-37.692815248248856]}"
0000000000000000000a_0,248.0,391.0,461.0,1886.0,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4745694990057,-37.74913961656315]}"
0000000000000000000b_0,446.0,697.0,890.0,2242.0,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50106979988723,-37.741144610534484]}"
0000000000000000000c_0,245.0,439.0,438.0,2386.0,12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41869428833346,-37.758841421631644]}"
0000000000000000000d_0,234.0,423.0,447.0,2818.0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44420644240245,-37.74365989333002]}"
0000000000000000000e_0,879.0,1204.0,1682.0,2806.0,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32625764559756,-37.72937668031252]}"
0000000000000000000f_0,909.0,1230.0,1714.0,2706.0,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44357762170358,-37.69254575366362]}"
00000000000000000010_0,1382.0,1538.0,1418.0,2364.0,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32059825930762,-37.75659563342134]}"
00000000000000000011_0,761.0,1118.0,1332.0,3328.0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38572611740628,-37.7713280040809]}"
00000000000000000012_0,285.0,436.0,492.0,1926.0,18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3782701005481,-37.77168733019455]}"
00000000000000000013_0,835.0,1006.0,932.0,2930.0,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43360632204985,-37.79100110880312]}"
00000000000000000014_0,287.0,590.0,563.0,3064.0,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33748658664905,-37.74374972485843]}"
00000000000000000015_0,436.0,630.0,681.0,2464.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32293387904633,-37.74464804014255]}"
00000000000000000016_0,381.0,634.0,752.0,2562.0,22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43396564816348,-37.706110314453824]}"
00000000000000000017_0,201.0,366.0,378.0,2344.0,23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2972420619205,-37.76369232416589]}"
00000000000000000018_0,315.0,557.0,519.0,2390.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37818026901968,-37.7262325768181]}"
00000000000000000019_0,610.0,844.0,810.0,2330.0,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32257455293268,-37.77294497159232]}"
0000000000000000001a_0,551.0,747.0,927.0,2080.0,26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4812170321082,-37.69308474283409]}"
0000000000000000001b_0,180.0,352.0,291.0,2512.0,27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45148279620383,-37.770250025739955]}"
0000000000000000001c_0,1590.0,1722.0,1650.0,3454.0,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50214777822816,-37.7818382929051]}"
0000000000000000001d_0,434.0,749.0,832.0,2868.0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4866967553413,-37.71437481506772]}"
0000000000000000001e_0,473.0,736.0,967.0,2342.0,30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40342292850343,-37.756236307307695]}"
0000000000000000001f_0,2382.0,2636.0,2578.0,2798.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43001306091335,-37.67934051898706]}"
00000000000000000020_0,719.0,1011.0,1430.0,2342.0,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43719958318633,-37.790551951161056]}"
00000000000000000021_0,653.0,876.0,1266.0,2388.0,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4302825554986,-37.67718456230518]}"
00000000000000000022_0,605.0,837.0,979.0,2762.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44187082266373,-37.74410905097208]}"
00000000000000000023_0,390.0,563.0,776.0,2012.0,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39911101513965,-37.78309593430287]}"
00000000000000000024_0,514.0,818.0,1088.0,3118.0,36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44770987201053,-37.73907848538101]}"
00000000000000000025_0,859.0,1254.0,1662.0,2470.0,37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3227542159895,-37.75973973691576]}"
00000000000000000026_0,175.0,329.0,313.0,2198.0,38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40836366256607,-37.72290881026686]}"
00000000000000000027_0,1038.0,1424.0,1834.0,3188.0,39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38249218238343,-37.70682896668112]}"
00000000000000000028_0,572.0,708.0,813.0,2788.0,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4619032534996,-37.7713280040809]}"
00000000000000000029_0,304.0,522.0,567.0,2588.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40674669505466,-37.69200676449315]}"
0000000000000000002a_0,791.0,854.0,766.0,2740.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4151908587254,-37.7720466563082]}"
0000000000000000002b_0,838.0,957.0,932.0,2588.0,43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3844684760085,-37.779772167751624]}"
0000000000000000002c_0,307.0,439.0,604.0,1892.0,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47861191778424,-37.7570447910634]}"
0000000000000000002d_0,180.0,289.0,304.0,1562.0,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4700779225851,-37.724256283193036]}"
0000000000000000002e_0,474.0,667.0,959.0,1836.0,46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33685776595019,-37.711140880044894]}"
0000000000000000002f_0,226.0,440.0,339.0,2534.0,47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47214404773857,-37.731891963108055]}"
00000000000000000030_0,644.0,880.0,1246.0,2068.0,48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45166245926066,-37.738359833153716]}"
00000000000000000031_0,387.0,598.0,744.0,2336.0,49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.42686895741895,-37.731173310880756]}"
00000000000000000032_0,874.0,1228.0,1532.0,2878.0,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3798870680595,-37.70548149375494]}"
00000000000000000033_0,1220.0,1432.0,1570.0,2718.0,51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37063442063305,-37.763153334995415]}"
00000000000000000034_0,175.0,309.0,268.0,2270.0,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39363129190653,-37.793606223127064]}"
00000000000000000035_0,257.0,393.0,525.0,1326.0,53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4340554796919,-37.79746897884878]}"
00000000000000000036_0,326.0,554.0,579.0,2396.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49163748940396,-37.68473041069178]}"
00000000000000000037_0,347.0,550.0,702.0,2086.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47744410791486,-37.7164409402212]}"
00000000000000000038_0,796.0,966.0,991.0,1284.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46441853629514,-37.775999243558324]}"
00000000000000000039_0,580.0,758.0,1102.0,1988.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40755517881038,-37.75569731813722]}"
0000000000000000003a_0,240.0,454.0,396.0,2888.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4618134219712,-37.71132054310172]}"
0000000000000000003b_0,463.0,673.0,815.0,1864.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43908604528298,-37.80312836513873]}"
0000000000000000003c_0,509.0,725.0,829.0,2668.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43127070231114,-37.73844966468213]}"
0000000000000000003d_0,237.0,467.0,472.0,2234.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45857948694837,-37.703505200129875]}"
0000000000000000003e_0,520.0,794.0,926.0,2730.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33730692359222,-37.734766572017236]}"
0000000000000000003f_0,491.0,605.0,612.0,1824.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38231251932663,-37.77905351552433]}"
00000000000000000040_0,488.0,860.0,933.0,3002.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3520392942518,-37.732969941449]}"
00000000000000000041_0,567.0,838.0,1168.0,2330.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48175602127864,-37.66856073557763]}"
00000000000000000042_0,897.0,1082.0,1232.0,2464.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34440361433678,-37.7517447308871]}"
00000000000000000043_0,123.0,198.0,152.0,1588.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39991949889537,-37.78974346740535]}"
00000000000000000044_0,586.0,833.0,1020.0,2046.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4204909189017,-37.70134924344799]}"
00000000000000000045_0,630.0,842.0,1204.0,1980.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.427318115061,-37.699732275936576]}"
00000000000000000046_0,211.0,359.0,279.0,1834.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49307479385857,-37.72946651184093]}"
00000000000000000047_0,521.0,732.0,1046.0,1606.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4686406181305,-37.761536367484]}"
00000000000000000048_0,558.0,751.0,1021.0,2570.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31844230262573,-37.766477101546656]}"
00000000000000000049_0,156.0,300.0,269.0,1726.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4822051789207,-37.67143534448681]}"
0000000000000000004a_0,293.0,649.0,551.0,3118.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32697629782487,-37.70916458641983]}"
0000000000000000004b_0,642.0,936.0,1344.0,2610.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.34952401145625,-37.71922571760197]}"
0000000000000000004c_0,662.0,861.0,1112.0,2178.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.42453333768023,-37.68482024222019]}"
0000000000000000004d_0,667.0,921.0,1210.0,2930.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3903075253553,-37.70404418930035]}"
0000000000000000004e_0,261.0,601.0,447.0,2658.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43396564816348,-37.768812721285364]}"
0000000000000000004f_0,325.0,506.0,597.0,2318.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.30865066602883,-37.737371686341184]}"
00000000000000000050_0,223.0,431.0,474.0,2104.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4144722064981,-37.75372102451216]}"
00000000000000000051_0,669.0,805.0,827.0,2006.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3106269596539,-37.75695495953499]}"
00000000000000000052_0,951.0,1380.0,1506.0,1720.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36883779006482,-37.73791067551166]}"
00000000000000000053_0,354.0,529.0,658.0,2192.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40593821129897,-37.753092203813274]}"
00000000000000000054_0,622.0,834.0,1054.0,2666.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40414158073074,-37.691377943794265]}"
00000000000000000055_0,331.0,566.0,513.0,2802.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.373239534957,-37.77348396076279]}"
00000000000000000056_0,369.0,615.0,661.0,2722.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41402304885605,-37.693983058118214]}"
00000000000000000057_0,698.0,1118.0,1360.0,3526.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.40279410780454,-37.80231988138303]}"
00000000000000000058_0,725.0,978.0,1392.0,2376.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3002065023581,-37.728119038914755]}"
00000000000000000059_0,381.0,606.0,614.0,2358.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39623640623049,-37.800343587757965]}"
0000000000000000005a_0,336.0,514.0,691.0,2236.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43154019689638,-37.77186699325137]}"
0000000000000000005b_0,678.0,1038.0,1308.0,2872.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36533436045676,-37.74770231210856]}"
0000000000000000005c_0,431.0,695.0,778.0,2446.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46675415603386,-37.72039352747132]}"
0000000000000000005d_0,313.0,536.0,555.0,2670.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36668183338293,-37.77114834102408]}"
0000000000000000005e_0,577.0,845.0,949.0,2390.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31844230262573,-37.777436548012915]}"
0000000000000000005f_0,628.0,800.0,890.0,2018.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.311525274938,-37.77590941202991]}"
00000000000000000060_0,326.0,566.0,612.0,2728.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5030460935123,-37.702337390260524]}"
