system:index,B2,B3,B4,B8,class,.geo
00000000000000000008_12_0,752.0,1058.0,1470.0,2226.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55820722623906,-38.19766843792403]}"
00000000000000000008_13_0,730.0,1064.0,1238.0,2226.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55874621540954,-38.1959616388842]}"
00000000000000000008_14_0,805.0,822.0,1184.0,1570.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.56018351986413,-38.19694978569673]}"
00000000000000000008_15_0,1052.0,1338.0,1484.0,2614.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55578177497196,-38.19739894333879]}"
00000000000000000008_16_0,839.0,1112.0,1542.0,3064.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5591953730516,-38.1966802911115]}"
00000000000000000008_17_0,852.0,1190.0,1330.0,2252.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55883604693796,-38.19569214429897]}"
00000000000000000008_18_0,604.0,932.0,920.0,2526.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.56036318292095,-38.1974887748672]}"
00000000000000000008_19_0,731.0,907.0,1042.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5591055415232,-38.197039617225144]}"
00000000000000000009_0_0,998.0,1036.0,1708.0,2800.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52928147409042,-38.19308702997502]}"
00000000000000000009_1_0,683.0,970.0,1028.0,2040.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52829332727788,-38.19039208412266]}"
00000000000000000009_2_0,1606.0,1744.0,2138.0,3086.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52964080020408,-38.191290399406775]}"
00000000000000000009_3_0,560.0,999.0,820.0,1858.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52865265339153,-38.19434467137278]}"
00000000000000000009_4_0,680.0,975.0,1062.0,1866.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52964080020408,-38.19075141023631]}"
00000000000000000009_5_0,1106.0,1588.0,1724.0,3100.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53116793618707,-38.19057174717948]}"
00000000000000000009_6_0,450.0,672.0,865.0,2552.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52874248491995,-38.19173955704884]}"
00000000000000000009_7_0,618.0,1080.0,1094.0,2262.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5282034957495,-38.19075141023631]}"
00000000000000000009_8_0,738.0,994.0,1406.0,2448.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52892214797677,-38.193715850673904]}"
00000000000000000009_9_0,1302.0,1526.0,1760.0,2974.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5284729903347,-38.19191922010566]}"
00000000000000000009_10_0,1072.0,822.0,1360.0,2962.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52928147409042,-38.192997198446605]}"
00000000000000000009_11_0,661.0,824.0,932.0,2036.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52964080020408,-38.19173955704884]}"
00000000000000000009_12_0,607.0,813.0,869.0,1536.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53017978937456,-38.19263787233296]}"
00000000000000000009_13_0,680.0,928.0,1013.0,1698.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52874248491995,-38.190661578707896]}"
00000000000000000009_14_0,1220.0,1344.0,1548.0,2180.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5306289470166,-38.19057174717948]}"
00000000000000000009_15_0,570.0,787.0,790.0,1912.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52856282186312,-38.19416500831596]}"
00000000000000000009_16_0,993.0,937.0,1262.0,1810.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5297306317325,-38.19102090482154]}"
00000000000000000009_17_0,732.0,1190.0,1406.0,3178.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5284729903347,-38.19030225259424]}"
00000000000000000009_18_0,1014.0,1064.0,1330.0,2172.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5312577677155,-38.19093107329313]}"
00000000000000000009_19_0,1092.0,1354.0,1444.0,2072.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53008995784614,-38.1914700624636]}"
