system:index,B2,B3,B4,B8,class,.geo
2_2_0,487.5,672.0,909.5,2728.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60525607571768,-38.36619238522485]}"
2_3_0,574.0,806.5,1130.0,2399.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.598788205672,-38.35954485212236]}"
2_4_0,313.0,653.0,417.5,3963.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60965782060987,-38.36080249352013]}"
2_5_0,620.0,786.0,852.5,1513.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6129815871611,-38.36646187981008]}"
2_6_0,682.5,954.0,971.0,2475.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60884933685415,-38.36241946103155]}"
2_7_0,671.0,783.5,1252.0,2271.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6129815871611,-38.36286861867361]}"
2_8_0,446.5,704.5,923.5,3039.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5994170263709,-38.36125165116219]}"
2_9_0,984.0,1184.0,1199.0,2441.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6084001792121,-38.36197030338949]}"
2_10_0,622.0,878.0,1058.0,2913.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6038187712631,-38.36170080880425]}"
2_11_0,1565.0,1671.0,1706.0,3180.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60875950532574,-38.36349743937249]}"
2_12_0,374.0,697.5,579.0,3430.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60489674960402,-38.36313811325884]}"
2_13_0,1256.0,1464.0,1517.0,2444.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61334091327475,-38.36349743937249]}"
2_14_0,88.0,212.5,134.5,2303.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6047170865472,-38.36816867884991]}"
2_15_0,709.5,1004.0,1089.0,2380.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5995068578993,-38.35972451517919]}"
2_16_0,306.5,517.0,451.5,2726.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60929849449622,-38.360892325048546]}"
2_17_0,906.5,1154.0,1339.0,2100.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61468838620092,-38.363677102429314]}"
2_18_0,324.0,515.5,590.0,2742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60193230916644,-38.36789918426468]}"
2_19_0,620.5,893.5,1175.0,2892.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60345944514944,-38.36619238522485]}"
3_0_0,382.5,612.5,657.5,2759.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48110890345237,-38.301244190183006]}"
3_1_0,663.0,961.5,1406.0,3128.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4708681092134,-38.30708323952978]}"
3_2_0,691.5,1005.5,1330.0,2875.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47589867480445,-38.30429846214901]}"
3_3_0,608.0,1046.0,1104.5,4196.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47482069646352,-38.299627222671596]}"
3_4_0,486.0,750.5,971.5,3117.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4926971706175,-38.302681494637596]}"
3_5_0,616.5,844.0,1252.0,2303.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.49386498048685,-38.30591542966043]}"
3_6_0,543.5,864.0,1194.5,3623.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48757677349803,-38.30070520101253]}"
3_7_0,440.5,852.0,697.5,4808.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.49242767603226,-38.29989671725683]}"
3_8_0,346.5,569.0,445.5,2719.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48838525725373,-38.30618492424566]}"
3_9_0,451.5,809.0,833.0,4025.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48685812127073,-38.300076380313655]}"
3_10_0,649.0,1012.5,1399.0,3574.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48146822956602,-38.301244190183006]}"
3_11_0,505.5,865.0,1086.5,3632.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48784626808325,-38.30250183158078]}"
3_12_0,141.5,285.5,312.5,2280.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48326486013426,-38.30322048380807]}"
3_13_0,769.5,1104.0,1673.0,3088.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.49314632825957,-38.30088486406936]}"
3_14_0,650.0,1037.5,1469.0,3681.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47230541366798,-38.301962842410305]}"
3_15_0,580.0,1027.0,1031.0,4340.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47571901174766,-38.29953739114318]}"
3_16_0,395.5,763.5,601.0,3838.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47455120187828,-38.30402896756378]}"
3_17_0,723.5,1059.0,1618.0,2926.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.49476329577098,-38.30061536948413]}"
3_18_0,551.5,905.0,1161.5,3704.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47419187576463,-38.30061536948413]}"
3_19_0,529.0,909.5,992.5,3945.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.47670715856017,-38.30331031533648]}"
4_0_0,801.0,1256.0,1412.0,3196.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6206172670761,-38.132181253711714]}"
4_1_0,1531.0,1698.0,1778.0,2266.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6241206966842,-38.128408329518415]}"
