system:index,B2,B3,B4,B8,class,.geo
00000000000000000001_4_0,624.5,764.5,878.5,1607.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59214067256954,-38.328642806348654]}"
00000000000000000001_5_0,649.5,861.5,919.5,2067.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59223050409796,-38.32891230093389]}"
00000000000000000001_6_0,647.0,787.5,893.5,1609.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5918711779843,-38.328642806348654]}"
00000000000000000001_7_0,627.5,774.5,887.0,1606.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59214067256954,-38.32846314329183]}"
00000000000000000001_8_0,644.5,760.5,881.5,1687.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59196100951272,-38.328373311763414]}"
00000000000000000001_9_0,652.0,808.5,893.5,1609.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5917813464559,-38.32855297482024]}"
00000000000000000001_10_0,635.5,782.0,904.0,1589.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59142202034224,-38.32882246940548]}"
00000000000000000001_11_0,649.5,779.5,904.5,1611.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5918711779843,-38.32873263787707]}"
00000000000000000001_12_0,666.0,810.0,917.5,1582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59160168339906,-38.32891230093389]}"
00000000000000000001_13_0,643.5,795.0,881.0,1740.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59223050409796,-38.32846314329183]}"
00000000000000000001_14_0,603.0,770.5,835.5,1597.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59097286270017,-38.328373311763414]}"
00000000000000000001_15_0,630.0,745.5,834.5,1601.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.591152525757,-38.32882246940548]}"
00000000000000000001_16_0,632.5,780.0,881.5,1604.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.591152525757,-38.32855297482024]}"
00000000000000000001_17_0,736.5,972.5,1064.0,2310.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59232033562637,-38.32846314329183]}"
00000000000000000001_18_0,659.5,835.0,943.0,1683.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59106269422858,-38.32828348023501]}"
00000000000000000001_19_0,659.0,809.0,907.0,1610.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5912423572854,-38.32846314329183]}"
00000000000000000002_0_0,2781.0,2775.0,2634.0,2562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58863724296148,-38.33672764390573]}"
00000000000000000002_1_0,1805.0,1808.0,1665.0,2168.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58836774837624,-38.336997138490965]}"
00000000000000000002_2_0,2513.0,2583.0,2408.0,2221.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58854741143307,-38.33690730696255]}"
00000000000000000002_3_0,2066.0,1964.0,2003.0,2006.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58845757990466,-38.33672764390573]}"
00000000000000000002_4_0,4344.0,4196.0,4146.0,3804.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33681747543414]}"
00000000000000000002_5_0,3069.0,3343.0,2992.0,2909.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58908640060352,-38.336997138490965]}"
00000000000000000002_6_0,4091.0,3845.0,3662.0,3388.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33672764390573]}"
00000000000000000002_7_0,4033.0,4334.0,4118.0,3895.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33672764390573]}"
00000000000000000002_8_0,3260.0,3364.0,3177.0,2925.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.336997138490965]}"
00000000000000000002_9_0,4091.0,3845.0,3662.0,3388.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33672764390573]}"
00000000000000000002_10_0,2781.0,2775.0,2634.0,2562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58863724296148,-38.33672764390573]}"
00000000000000000002_11_0,4336.0,4388.0,4000.0,3704.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33681747543414]}"
00000000000000000002_12_0,3918.0,4074.0,3817.0,3463.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58872707448987,-38.33681747543414]}"
00000000000000000002_13_0,4033.0,4334.0,4118.0,3895.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33672764390573]}"
00000000000000000002_14_0,2178.0,2033.0,2007.0,2060.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58836774837624,-38.33681747543414]}"
00000000000000000002_15_0,1627.0,1759.0,1747.0,2242.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58845757990466,-38.33663781237732]}"
00000000000000000002_16_0,2215.0,2214.0,2053.0,2034.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58845757990466,-38.33690730696255]}"
00000000000000000002_17_0,3937.0,4073.0,3736.0,3613.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58908640060352,-38.33672764390573]}"
00000000000000000002_18_0,2066.0,1964.0,2003.0,2006.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58845757990466,-38.33672764390573]}"
00000000000000000002_19_0,2499.0,2484.0,2374.0,2249.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58854741143307,-38.33681747543414]}"
00000000000000000003_0_0,461.0,629.5,1052.0,1742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33753612766144]}"
00000000000000000003_1_0,580.5,752.5,1189.0,2002.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.337446296133024]}"
00000000000000000003_2_0,538.0,686.5,1798.0,2271.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33753612766144]}"
00000000000000000003_3_0,461.0,629.5,1052.0,1742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33753612766144]}"
00000000000000000003_4_0,691.5,736.5,1538.0,1923.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33771579071826]}"
00000000000000000003_5_0,596.0,697.0,1091.0,1606.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33771579071826]}"
00000000000000000003_6_0,532.5,717.0,1837.0,2192.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33762595918985]}"
00000000000000000003_7_0,1132.0,1289.0,2029.0,2582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33771579071826]}"
00000000000000000003_8_0,1132.0,1289.0,2029.0,2582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33771579071826]}"
00000000000000000003_9_0,532.5,717.0,1837.0,2192.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33762595918985]}"
00000000000000000003_10_0,461.0,629.5,1052.0,1742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33753612766144]}"
00000000000000000003_11_0,532.5,717.0,1837.0,2192.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33762595918985]}"
00000000000000000003_12_0,473.0,607.0,1087.0,1646.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33762595918985]}"
00000000000000000003_13_0,1132.0,1289.0,2029.0,2582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33771579071826]}"
00000000000000000003_14_0,855.0,1151.0,1960.0,2854.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.337446296133024]}"
00000000000000000003_15_0,461.0,629.5,1052.0,1742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58881690601828,-38.33753612766144]}"
00000000000000000003_16_0,538.0,686.5,1798.0,2271.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889067375467,-38.33753612766144]}"
00000000000000000003_17_0,1132.0,1289.0,2029.0,2582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33771579071826]}"
00000000000000000003_18_0,989.5,1086.0,2404.0,2951.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33753612766144]}"
00000000000000000003_19_0,989.5,1086.0,2404.0,2951.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5889965690751,-38.33753612766144]}"
00000000000000000004_0_0,1690.0,1973.0,2283.0,2486.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59079319964334,-38.33636831779208]}"
00000000000000000004_1_0,919.0,1224.0,1294.0,2451.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59007454741607,-38.33609882320685]}"
00000000000000000004_2_0,2128.0,2733.0,3043.0,3350.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59043387352972,-38.336278486263666]}"
00000000000000000004_3_0,1158.0,1336.0,1599.0,1991.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59097286270017,-38.33618865473526]}"
00000000000000000004_4_0,829.5,1201.0,2043.0,2714.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59070336811493,-38.33681747543414]}"
00000000000000000004_5_0,2289.0,2631.0,2669.0,2702.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5903440420013,-38.33690730696255]}"
00000000000000000004_6_0,826.0,1028.0,1692.0,2283.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59088303117176,-38.33663781237732]}"
00000000000000000004_7_0,665.5,857.5,1768.0,2116.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59097286270017,-38.33672764390573]}"
00000000000000000004_8_0,1931.0,2311.0,2697.0,3030.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5903440420013,-38.33672764390573]}"
00000000000000000004_9_0,1256.0,1580.0,1925.0,2282.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59097286270017,-38.336547980848906]}"
00000000000000000004_10_0,1690.0,1973.0,2283.0,2486.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59079319964334,-38.33636831779208]}"
00000000000000000004_11_0,877.0,1163.0,2043.0,2679.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59070336811493,-38.33663781237732]}"
00000000000000000004_12_0,1517.0,1905.0,2145.0,2454.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59061353658655,-38.33645814932049]}"
00000000000000000004_13_0,766.5,947.5,2007.0,2653.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59088303117176,-38.33681747543414]}"
