system:index,B2,B3,B4,B8,class,.geo
1_000000000000000000f3_6_0,405,572.5,683,2514,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.05541101315367,-38.09085875064221]}"
1_00000000000000000199_6_0,1024,1664,2246,3168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.62844175861167,-37.09435760596843]}"
1_00000000000000000066_1_0,1134,1975,2333,2756,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.15233923231017,-37.838701650389865]}"
1_000000000000000001c7_2_0,292.5,547,529.5,2450,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.01112406964657,-37.581963142188506]}"
1_000000000000000000f8_6_0,478,984,1552,2634,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4460929044991,-37.53812535632348]}"
1_000000000000000001bb_1_0,1456,2028,2467,3006,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.11522966251232,-36.95314244330484]}"
1_0000000000000000017b_6_0,325,518,576,2262,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1898035539398,-37.714284983539315]}"
1_00000000000000000191_5_0,2135,2982,3606,4064,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3896878532201,-37.92440092849487]}"
1_0000000000000000003f_9_0,1064,1424,1512,2402,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.62664970232527,-38.2463571263233]}"
1_00000000000000000021_0_0,475,752,933,1782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.01121847545684,-37.134422467640164]}"
1_00000000000000000177_5_0,753,1074,1444,2442,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.01148797004208,-36.399151407588334]}"
1_00000000000000000078_9_0,484.5,877.5,879,2379,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0671652205301,-36.30923004764797]}"
1_00000000000000000199_3_0,957,1340,1790,2824,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.62835192708326,-37.09426777444002]}"
1_0000000000000000014a_4_0,394.5,663.5,731.5,3517,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9901933235266,-37.65787078369661]}"
1_000000000000000001b8_3_0,726,1156,1169,1838,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4344102315237,-37.60801428542797]}"
1_000000000000000001e8_3_0,663,1023,1346,2398,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43073628742252,-38.649521025836144]}"
1_0000000000000000006b_4_0,595,1003,1340,2010,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9460814687945,-38.348944731769755]}"
1_0000000000000000005a_8_0,1711,1860,1986,2727,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4637044583497,-35.99643666571755]}"
1_00000000000000000117_4_0,939,1238,1760,2722,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8519426013006,-38.10684876269954]}"
1_000000000000000000be_3_0,406,639,763,2041,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35455000276548,-37.31642114420278]}"
1_000000000000000001d8_4_0,1079,1513,2000,2987,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1279050565821,-35.84444171964453]}"
1_000000000000000001ee_3_0,1029,1293,1721,2544,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.01407478723863,-37.00892782244866]}"
1_0000000000000000001a_5_0,825,1074,1444,2390,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.10285120871887,-36.34965423543335]}"
1_000000000000000001f2_5_0,1030,1568,1896,1788,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35904615346792,-37.16981608983447]}"
1_00000000000000000132_6_0,367,511,473,1260,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4124060813446,-38.21841952098719]}"
1_00000000000000000114_6_0,570,803,987,1534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.88716113471995,-37.42951903847342]}"
1_0000000000000000006e_1_0,1153,1516,1909,2695,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.63032364642646,-36.23152577557163]}"
1_00000000000000000032_5_0,967.5,1567,2159,2615,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4245287633984,-36.06093570311733]}"
1_0000000000000000008a_8_0,7448,7082,6828,7478,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.47969447040703,-38.588255923459194]}"
1_00000000000000000074_7_0,961.5,1346,1931,2986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0221596247957,-36.76458606516815]}"
1_000000000000000000c5_0_0,1749,1838,2090,2734,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.33713640909912,-37.98180327515011]}"
1_0000000000000000003e_6_0,574,749,863,2156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19895722127413,-38.472642746393014]}"
1_0000000000000000000e_9_0,1811.5,2010.5,1891,4227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9661276224759,-38.789298884045145]}"
1_00000000000000000123_7_0,1037,1313,1672,2629,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.88627654228137,-37.360169098539394]}"
1_00000000000000000103_5_0,1599,1794,2163,2663,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.23767918430153,-38.39116555012337]}"
1_0000000000000000007a_0_0,689.5,979.5,1273,2431,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64470126525424,-37.581693647603274]}"
1_0000000000000000011a_1_0,1179,1282,1367,2554,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25438784858613,-38.285972830352975]}"
1_0000000000000000019b_6_0,813,1156,1432,2328,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47581799183976,-37.888288654073264]}"
1_00000000000000000043_7_0,385,722.5,574,614.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84754085640841,-37.47165002529863]}"
1_000000000000000000ed_5_0,663,948,1138,2436.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.23490355548446,-36.99105134829468]}"
1_000000000000000001c4_2_0,242,386.5,364.5,2415,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25735228902374,-37.388555861517574]}"
1_0000000000000000001f_6_0,828,1188,1608,2831,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.51362791673748,-36.67313756924479]}"
1_00000000000000000119_8_0,538,813,902.5,1838.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.5757335228431,-37.740964947477664]}"
1_00000000000000000176_3_0,3837.5,3864,3741.5,5378,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.13134152607103,-37.57477661991555]}"
1_00000000000000000193_3_0,691,995,1262,3068,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1652841209652,-38.6116121208463]}"
1_0000000000000000017a_4_0,882,1574,2230,2248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.44653291357747,-36.26404478885676]}"
1_000000000000000001c7_3_0,215.5,380.5,333.5,1820,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.01121390117498,-37.581693647603274]}"
1_00000000000000000113_8_0,1244,1445.5,1550,2051,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.0657553617666,-37.94371470710344]}"
1_00000000000000000105_7_0,1065,1648,1937,2142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.73290667759107,-36.44128239441354]}"
1_0000000000000000015d_6_0,919,1371,2051,2692,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.43323784737248,-36.14528750829616]}"
1_00000000000000000031_7_0,217.5,467.5,392.5,321.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1502731071567,-37.061748761154895]}"
1_0000000000000000001d_2_0,1535,1631.5,1797,2823,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.8338149296888,-37.8465169933617]}"
1_00000000000000000103_9_0,1976,2158,2011,2344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.23785884735835,-38.39125538165178]}"
1_000000000000000000fb_9_0,295,358,363,340,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.67784452495638,-38.30789172328549]}"
1_0000000000000000009e_1_0,1280,1577,1933,2607,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67606619151556,-38.064717775874335]}"
1_00000000000000000067_5_0,587,819,1130,1563,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.54713507683513,-37.64143161399722]}"
1_0000000000000000009d_7_0,266,444,513,835,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2401092098505,-37.73943781149466]}"
1_000000000000000001c8_9_0,688,1056,1170,1670,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.65468171347166,-36.556536245366075]}"
1_000000000000000000dc_6_0,1241,1715,2265,3065,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.36864440416244,-36.8558548980347]}"
1_000000000000000001b7_0_0,793,946,1050,2334,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.43674127698057,-38.432128727079224]}"
1_000000000000000000fb_5_0,289,382,346,244,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.67685637814387,-38.30618492424566]}"
1_000000000000000001b8_5_0,902.5,1524,1827,2283,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4343203999953,-37.60801428542797]}"
1_00000000000000000144_8_0,494,710,993,2024,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.51695625757057,-38.345620965218515]}"
1_000000000000000000e9_1_0,2972,3012,2934,3716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.76068291699775,-38.63254286696629]}"
1_000000000000000000e9_6_0,2972,3012,2934,3716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.76068291699775,-38.63254286696629]}"
1_000000000000000000ad_3_0,1122,1692,2348,3316,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3988415205544,-35.93651903626678]}"
1_00000000000000000029_7_0,1139,1328,1691,2712,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1620547602242,-38.289745754546274]}"
1_0000000000000000013c_0_0,1454,2352,3242,4056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.58684518667508,-36.81219677522649]}"
1_000000000000000001e2_3_0,4877.5,4723,4515,5924,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.11461913894087,-38.52016362492294]}"
1_00000000000000000086_4_0,2645.5,2734.5,2744.5,3982,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.18729741970796,-36.146455318165515]}"
1_000000000000000000a4_5_0,228,344.5,517,760.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.88482551498123,-37.11052728108258]}"
1_0000000000000000000a_5_0,368,733.5,817.5,981,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34763297507774,-36.8288156079827]}"
1_0000000000000000016a_4_0,684,1036,1324,2348,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3833859233857,-36.76530471739545]}"
1_0000000000000000015d_0_0,885.5,1415,2135,2714,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4333276789009,-36.14537733982457]}"
1_0000000000000000016e_8_0,902.5,1265,1804,2616,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4122264182878,-36.21643407879842]}"
1_0000000000000000019a_9_0,504,791,937,1346,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.25412292828275,-38.1613765004456]}"
1_000000000000000001d5_5_0,640,936.5,1278,1797,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6399310456847,-37.70485267305606]}"
1_0000000000000000014f_4_0,344,551,446,2938,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9591070404142,-38.53884858283262]}"
1_000000000000000000b4_6_0,1865.5,1992,2006,3186,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.74091998074712,-38.389458751083545]}"
1_00000000000000000180_0_0,2400,2437.5,2390.5,2980,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5699797307429,-36.065337448009515]}"
1_000000000000000000c1_0_0,2170,2082,2476,3996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.16688736563106,-38.46913931678495]}"
1_0000000000000000000b_3_0,312,576,520,3212,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4444759369877,-37.739258148437834]}"
1_0000000000000000000f_2_0,669,1200,1388,2328,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.222771724867,-38.267108209386464]}"
1_000000000000000000aa_6_0,629,916,1324,2073,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.00904422164754,-36.8784026116661]}"
1_000000000000000000c8_8_0,1784,2066,2244,3996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.17281624650624,-38.65904316784781]}"
1_00000000000000000057_6_0,1233,1779,1993,1804,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51616149666043,-36.1200448488124]}"
1_000000000000000000f4_1_0,852,1202,1658,2383,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13509157885508,-35.926637568141466]}"
1_000000000000000000f2_0_0,1032,1451,1995,2664,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.03646570922245,-36.18759815817818]}"
1_00000000000000000119_1_0,1060,1320,1698,2927,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.5757335228431,-37.740695452892425]}"
1_0000000000000000017c_5_0,1097,2076,1842,1428,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91257888297866,-37.57342914698937]}"
1_000000000000000000b5_9_0,826,1117,1576,2549,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.14146961737234,-37.79540285369531]}"
1_000000000000000001d3_1_0,606,984,1080,2768,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4761864665171,-37.841845753884286]}"
1_000000000000000001e7_9_0,1258,1077,953.5,2320,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77926889481535,-38.45063402193208]}"
1_0000000000000000019d_7_0,1562,1896,2040,3618,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.29895343524217,-38.62185291508526]}"
1_00000000000000000164_0_0,400,698,818,1049,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99054350107653,-37.46643979665074]}"
1_000000000000000000a4_4_0,575.5,928.5,1165,1717,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8846458519244,-37.110347618025756]}"
1_000000000000000001d4_6_0,315.5,597.5,390,4037,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.58631534606832,-37.98449822100246]}"
1_00000000000000000086_1_0,2645.5,2734.5,2744.5,3982,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.18720758817958,-36.146455318165515]}"
1_00000000000000000074_8_0,941.5,1284,1813,2901,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.02224945632412,-36.764675896696566]}"
1_00000000000000000065_4_0,779.5,1325,1576,2015,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.81097942434477,-37.6255314334683]}"
1_0000000000000000002a_0_0,322.5,497.5,625,1510,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.44472713444551,-37.99402036301413]}"
1_000000000000000000ee_4_0,843,1284,1664,2664,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.52073375604573,-35.89861013127693]}"
1_000000000000000001dc_2_0,493,846,959.5,3056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17353947301538,-37.561930711352645]}"
1_000000000000000001e7_2_0,1435,1374,1097,3383,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77926889481535,-38.45081368498891]}"
1_000000000000000001ab_5_0,1295,1691,2159,2944,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.13474140130512,-36.48386253888081]}"
1_0000000000000000014a_8_0,394.5,663.5,731.5,3517,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9901933235266,-37.65787078369661]}"
1_00000000000000000199_8_0,1021,1748,2234,3274,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.62844175861167,-37.09444743749684]}"
1_00000000000000000183_4_0,1704,1938,1922,3635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62728309730602,-38.35792788461095]}"
1_00000000000000000181_5_0,651,901,1100,2078,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39381095496336,-37.1850874496645]}"
1_000000000000000001d4_0_0,359.5,580.5,520.5,3309,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.58640517759673,-37.984138894888815]}"
1_000000000000000000f2_2_0,1082,1513,2084,2753,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.03655554075087,-36.187687989706596]}"
1_0000000000000000007c_9_0,210,366,332,2194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.53241642902114,-37.43625640310432]}"
1_00000000000000000083_1_0,637.5,891,1269,1872,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8616352578054,-36.62795231045357]}"
1_00000000000000000071_5_0,826,1264,1627,2055,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.13258544462323,-36.164780949961546]}"
1_0000000000000000018a_5_0,448,645,716,1782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50663935464877,-38.184642866304294]}"
1_000000000000000000a0_9_0,432.5,735.5,924,1931,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.39460114159166,-37.50695381596453]}"
1_0000000000000000016e_1_0,1022.5,1594,2249,2940,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4123162498162,-36.216074752684776]}"
1_0000000000000000017b_8_0,325,518,576,2262,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1898035539398,-37.714284983539315]}"
1_000000000000000000a3_9_0,1098,1390,1726,2618,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.56914380129606,-36.029853994286796]}"
1_00000000000000000172_0_0,239,366,390,1110,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.744778162187,-37.21994208268834]}"
1_00000000000000000077_7_0,616.5,1020.5,1148,2102,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.86111456576234,-38.009381554372574]}"
1_00000000000000000140_8_0,185.5,309,340,512,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6361672700551,-37.77222631936502]}"
1_00000000000000000013_2_0,1050.5,1393,1869,2826,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7157580042281,-37.886851349618674]}"
1_0000000000000000009c_9_0,1924,2236,2629,3376,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.04634717734777,-36.7100583274221]}"
1_0000000000000000019c_0_0,349.5,589,747.5,2293,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.57956883287372,-35.44244563000104]}"
1_000000000000000000d8_9_0,456,495,414,498,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.26238742889666,-38.17835465931546]}"
1_0000000000000000017e_3_0,615,908,1236,2214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19096221524546,-35.906515305777184]}"
1_000000000000000000ed_6_0,534,794.5,1048,2396,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.23490355548446,-36.990961516766276]}"
1_00000000000000000128_7_0,2876,3104,3292,4384,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63393063040849,-38.504083781337194]}"
1_0000000000000000001e_2_0,590,1117,1350,1435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1330254537016,-36.80258480168641]}"
1_00000000000000000078_8_0,484.5,877.5,879,2379,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0671652205301,-36.30923004764797]}"
1_0000000000000000016f_7_0,1115.5,1545,1959,2868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.27883117287791,-37.05069948316022]}"
1_0000000000000000004a_0_0,855,1216,1167,2524,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.88500975231992,-38.30375947297854]}"
1_0000000000000000006c_4_0,1014.5,1571,2204,2856,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9316323155657,-36.070188350543766]}"
1_000000000000000001de_8_0,966,1248,1578,2620,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.60301486178923,-37.59400056699571]}"
1_0000000000000000016e_5_0,1043,1623,2237,3004,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4123162498162,-36.21616458421319]}"
1_00000000000000000021_6_0,606,769,1058,1788,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.01112864392843,-37.13433263611175]}"
1_00000000000000000143_6_0,617,834.5,1046,2786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.24460536055295,-36.456374091186746]}"
1_0000000000000000001a_4_0,849,1182,1418,2460,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.10258171413366,-36.349564403904935]}"
1_0000000000000000000e_1_0,1811.5,2010.5,1891,4227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9661276224759,-38.789298884045145]}"
1_000000000000000000ae_8_0,485,586,576,1498,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.96513947566336,-38.609366332636]}"
1_00000000000000000021_8_0,475,752,933,1782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.01112864392843,-37.134422467640164]}"
1_000000000000000001d1_2_0,1373,2556,2897,2696,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04408309201006,-35.30697968515582]}"
1_000000000000000001d9_1_0,572.5,844,974.5,1870,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.69086552229427,-37.58187331066009]}"
1_0000000000000000008b_0_0,2204.5,2282,2330,3032,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.85214056148484,-37.31704996490166]}"
1_000000000000000001ac_3_0,423,669.5,896.5,1685,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34754314354933,-37.07037258788244]}"
1_00000000000000000195_2_0,191,320,492,1422,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5583777407322,-36.88109755751846]}"
1_000000000000000001ea_3_0,2766.5,2848,2729.5,4582,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.65324440901708,-38.42269641659597]}"
1_000000000000000000a9_0_0,566,772,1036,2588,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.47968989612517,-36.247785282214195]}"
1_00000000000000000136_0_0,1176,1590,2126,2770,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29212166480102,-36.27311777322637]}"
1_000000000000000001c5_0_0,1458,1926,2426,2884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.27189584806277,-36.175291238785746]}"
1_00000000000000000036_3_0,767,1158,1652,2518,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4002696764453,-36.37920880828088]}"
1_00000000000000000001_8_0,617,793,1094,1784,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.54992442849777,-37.623644971371654]}"
1_000000000000000001f1_7_0,1388,1784,2306,3017,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.84430234710373,-36.13702300768226]}"
1_000000000000000001dd_9_0,883.5,1704,2283,1736,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6685066202834,-36.99527343013005]}"
1_000000000000000000ba_6_0,895,1306,1476,2094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.7026471753618,-37.88963612699944]}"
1_00000000000000000145_6_0,3065.5,2913,2795,4062,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.57401757523957,-38.31777319141081]}"
1_000000000000000000ca_2_0,862,1488,2226,2678,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.85419296379274,-36.70278197362073]}"
1_0000000000000000018f_0_0,518,726,706,1150,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.40602346854553,-37.97353877453621]}"
1_00000000000000000164_1_0,521.5,923.5,1336,1805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99045366954812,-37.466529628179146]}"
1_000000000000000000d5_5_0,1646,1877,2041,2513,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1319611982062,-36.11267866348262]}"
1_00000000000000000107_7_0,456,674,918,1606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.97239295805548,-37.20745550023908]}"
1_00000000000000000087_8_0,890,1236,1518,2630,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.83522936273414,-37.36582848482935]}"
1_00000000000000000029_9_0,1139,1328,1691,2712,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1620547602242,-38.289745754546274]}"
1_000000000000000001d2_4_0,2346,2618,2611,3248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.6609790690242,-37.798187631076075]}"
1_00000000000000000123_6_0,911,1188,1310,2185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.88636637380978,-37.360169098539394]}"
1_000000000000000000bb_4_0,4600,4298,4041,4699,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.18199735953166,-37.85541031467449]}"
1_00000000000000000143_5_0,604.5,776.5,995,2608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.24460536055295,-36.45646392271516]}"
1_00000000000000000007_7_0,362.5,594.5,668,1957,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.46755806550772,-37.39708985671671]}"
1_00000000000000000155_5_0,335,584,666,2654,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52981588897904,-37.878047859834304]}"
1_0000000000000000002b_7_0,1204,1466,1589,2382,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.74847497769744,-36.0231166296559]}"
1_0000000000000000002e_7_0,493,849,990,2126,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.70974386610632,-37.41990706493335]}"
1_0000000000000000009d_8_0,245,372,365,1666,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2402888729073,-37.73943781149466]}"
1_00000000000000000145_0_0,3065.5,2913,2795,4062,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.57401757523957,-38.31777319141081]}"
1_0000000000000000012b_3_0,353,690,839,2492,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8763722027468,-38.2598318555851]}"
1_0000000000000000005b_0_0,235,557,638,756.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35005842634487,-36.93113371884392]}"
1_000000000000000000e6_3_0,2876,3042,3156,4140,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.57886390349196,-38.475068197660136]}"
1_0000000000000000019b_0_0,488,780,972,1810,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47590782336817,-37.888288654073264]}"
1_00000000000000000025_1_0,809,1053,1327,2487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55146986160818,-36.16801488498438]}"
1_000000000000000000b4_2_0,1859.5,1977,1938,3219,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7408301492187,-38.389458751083545]}"
1_00000000000000000128_6_0,2952,3188,3452,4488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63384079888007,-38.504083781337194]}"
1_00000000000000000127_5_0,1058.5,1158,1391,2790,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.55129477283322,-37.04773504272263]}"
1_0000000000000000001a_6_0,541,847,1044,1876,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.10267154566208,-36.349564403904935]}"
