Ref,Sites,date,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_B8A,Band_11,Band_12,Area_in_m2
Ollivier,,2019-01-11,902.8536866359445,1027.0956221198157,1355.5794930875575,1775.2223502304146,2053.0714285714284,2291.38133640553,2467.5944700460827,2721.5944700460827,2877.6705069124423,2802.5841013824884,4241.2338709677415,3144.731566820276,12157.308192335442
Ollivier,,2019-01-11,810.6648879402348,1048.2764140875133,1402.9423692636071,1913.6969050160085,2182.1931696905017,2357.2785485592317,2553.2337246531483,2820.605122732124,2926.6680896478124,2911.9957310565637,4505.833511205976,3545.0992529348987,13276.89619968988
Ollivier,,2019-01-11,514.3367579908677,717.4086757990868,1053.2488584474886,1456.2876712328766,1839.7922374429222,2210.115296803653,2457.770547945205,2676.059360730593,2799.4360730593608,2814.69406392694,3741.238584474885,2554.6084474885843,12584.94732356576
Ollivier,,2019-01-11,422.341628959276,537.4106334841629,854.962669683258,1139.0927601809956,1558.6414027149322,2056.2861990950228,2278.5701357466064,2495.421945701358,2672.345022624435,2620.1855203619903,3301.454751131222,2101.1866515837105,12423.990306858446
Ollivier,,2019-01-11,596.1694915254238,726.9502118644067,1052.2658898305085,1323.0762711864409,1820.9872881355927,2507.9406779661017,2805.575211864407,3002.302966101695,3281.5688559322034,3117.906779661016,3095.787076271186,2326.343220338983,13494.706075159926
Ollivier,,2019-01-11,710.4453038674033,883.3403314917127,1252.075138121547,1715.1834254143646,2051.6629834254145,2314.5734806629835,2500.0950276243093,2666.973480662984,2866.9779005524865,2797.8099447513814,3585.9303867403314,2626.6751381215468,12871.79163243853
Ollivier,,2019-01-11,589.4040029651593,786.8687916975538,1103.3521126760563,1518.7531504818382,1763.0533728687917,1945.7420311341732,2081.429206819867,2240.844329132691,2381.7568569310606,2349.750926612305,3217.366197183099,2229.684210526316,19017.06117443816
Ollivier,,2019-01-11,748.9058116232464,825.8637274549097,1097.1382765531064,1414.7224448897796,1710.4839679358715,1973.7374749499,2151.633266533066,2313.6553106212423,2551.608216432866,2430.9088176352707,3498.8446893787577,2589.04008016032,14120.516944138284
Ollivier,,2019-01-11,622.6051743532059,867.48031496063,1284.4161979752532,1757.3239595050622,2053.329583802025,2229.7412823397076,2388.4116985376827,2609.8188976377955,2790.1619797525314,2673.176602924635,3852.867266591676,2755.9595050618677,12545.83465624007
Ollivier,,2019-01-11,618.0471204188483,879.1256544502618,1286.2062827225132,1786.579057591623,2076.793717277487,2239.0827225130893,2402.5738219895293,2629.574869109947,2775.0136125654453,2692.7361256544505,3896.640837696336,2758.756020942408,13460.932280096222
Ollivier,,2019-01-11,714.9094693028097,930.2185223725285,1243.6680541103015,1678.3007284079083,1919.6181061394375,2034.9469302809568,2197.751300728408,2385.149843912591,2595.9771071800205,2471.324661810613,3736.100936524453,2913.1685744016645,13502.591508607746
Ollivier,,2019-01-11,818.1527913809988,1075.1753183153771,1389.8579823702253,1845.354554358472,2116.3907933398627,2245.5083251714004,2410.560235063663,2601.92654260529,2775.3790401567094,2703.9666993143974,3970.297747306562,3079.341821743389,14393.147755512295
Ollivier,,2019-01-11,753.6524621212122,943.2642045454546,1256.9573863636367,1705.6543560606062,1957.008522727273,2078.6117424242425,2249.5710227272734,2456.7982954545455,2596.636363636364,2556.0568181818185,3946.0236742424245,3227.8153409090914,14822.350509772465
Ollivier,,2019-01-11,780.152671755725,1057.896401308615,1443.6477644492911,1988.968375136314,2242.629225736096,2318.872410032715,2451.197382769901,2624.9760087241007,2715.8135223555073,2703.8266085059977,3684.92693565976,2809.0436205016354,12940.201203947125
Ollivier,,2019-01-11,881.5118306351183,1062.354919053549,1348.7758405977584,1788.4632627646326,2036.321295143213,2156.8306351183064,2320.5417185554174,2538.4383561643835,2739.8891656288915,2641.648816936489,3936.6762141967624,3185.73599003736,11267.757718298468
Ollivier,,2019-01-11,680.1430232558139,821.3325581395349,1048.1383720930232,1443.3686046511627,1648.4593023255813,1741.256976744186,1897.9732558139535,2089.4011627906975,2224.720930232558,2203.746511627907,3818.663953488372,3112.068604651163,12089.693757729507
Ollivier,,2019-01-11,681.9814169570268,814.5981416957028,1102.067363530778,1392.2369337979096,1657.8199767711963,1959.04181184669,2096.7328687572594,2232.4715447154476,2349.729384436702,2291.386759581882,3018.955865272939,2713.6922183507554,12194.03937532646
Ollivier,,2019-01-11,693.537106918239,919.3459119496855,1271.2842767295597,1759.8955974842768,2026.3106918238993,2180.322012578617,2336.1635220125786,2541.480503144654,2603.1710691823896,2617.2654088050313,3639.738364779874,2821.1584905660375,11360.717133818647
Ollivier,,2019-01-11,701.1008505467801,864.7266099635478,1163.3426488456864,1555.3815309842041,1833.442284325638,2062.3377885783716,2236.0425273390033,2431.8578371810445,2535.4337788578373,2513.087484811664,3511.477521263669,2782.68772782503,11570.440371086128
Ollivier,,2019-01-11,745.1862433862434,1104.3703703703707,1578.9597883597885,2272.610582010582,2600.057142857143,2736.371428571429,2915.5555555555557,3148.3798941798946,3303.0476190476197,3253.9333333333348,4283.57671957672,2987.3798941798946,13312.999980105553
Ollivier,,2019-01-11,630.9905325443788,818.3834319526627,1161.130177514793,1633.7964497041419,2065.0615384615385,2417.7538461538466,2709.300591715976,2975.2236686390534,3151.7005917159763,3166.376331360946,4342.203550295858,2987.310059171598,11960.931481021325
Ollivier,,2019-01-11,622.0087719298245,797.9046052631579,1162.5109649122808,1603.6535087719299,2051.402412280702,2428.015350877193,2720.9879385964914,2973.208333333333,3187.550438596491,3137.638157894737,4233.54495614035,3071.5493421052633,12856.172995534198
Ollivier,,2019-01-11,646.806976744186,830.6151162790696,1175.6593023255814,1653.317441860465,2010.9360465116279,2258.0290697674423,2489.2790697674423,2731.2976744186053,2935.690697674419,2899.3895348837204,4373.93488372093,3076.831395348837,12075.676118457386
Ollivier,,2019-01-11,433.58139534883725,584.527519379845,888.7639534883721,1213.7817829457365,1576.9193798449612,1855.1000000000001,2054.9178294573644,2261.2151162790697,2417.938372093023,2377.2213178294583,3344.7891472868228,2354.262015503876,36581.58378777409
Ollivier,,2019-01-11,525.2173017507724,667.9515962924821,992.9742533470649,1366.5653964984554,1786.5509783728116,2153.9093717816686,2429.153450051493,2670.0906282183314,2864.849639546859,2833.8887744593203,3953.32955715757,2810.9412976313083,13890.481531576406
Ollivier,,2019-01-11,675.2173423423424,871.7725225225225,1268.2995495495495,1781.2331081081081,2237.0180180180173,2535.8153153153157,2820.1283783783783,3090.0078828828828,3433.4121621621625,3279.0236486486488,4459.126126126126,2975.667792792793,12540.669275520859
Ollivier,,2019-01-11,599.1121177802944,733.0543601359003,1088.5617214043036,1490.4110985277464,2235.546998867497,2957.799546998868,3277.4903737259347,3509.129105322764,3930.8652321630807,3672.069082672707,3369.2400906002267,2222.6489241223107,12476.111064877996
Ollivier,,2019-01-11,746.5726775956284,1193.2666666666669,1731.884153005465,2459.724590163934,2897.467759562842,3149.653551912568,3390.5081967213114,3670.4043715846997,3525.0000000000005,3835.8721311475415,4520.28743169399,3053.757377049181,13022.225890866364
Ollivier,,2019-01-11,511.32809917355377,679.4190082644628,1016.6157024793389,1470.730578512397,1903.576859504132,2316.4628099173556,2618.8520661157027,2886.6239669421493,3081.380165289256,3068.037190082645,3881.4834710743808,2602.4975206611566,17018.031634488023
Ollivier,,2019-01-11,466.4777542372882,609.7457627118645,877.364406779661,1188.4650423728815,1467.9131355932204,1803.2764830508472,2013.3485169491523,2182.9131355932204,2327.6249999999995,2300.2139830508477,3432.2987288135596,2439.564618644068,13477.954468628443
Ollivier,,2019-01-11,699.0281862745097,783.9987745098041,1117.0894607843136,1478.8075980392157,1762.808823529412,1956.8615196078435,2109.666666666667,2244.2303921568628,2517.942401960784,2364.0183823529414,3789.050245098039,2980.093137254902,11507.555550332887
Ollivier,,2019-01-11,729.1485714285716,857.0834285714286,1199.3691428571428,1604.985142857143,1860.4674285714286,2019.7417142857146,2180.1588571428574,2327.1794285714286,2541.8502857142857,2452.4491428571437,3999.7919999999995,3278.0205714285717,12233.573808152218
Ollivier,,2019-01-11,650.6460268317853,766.2972136222909,1027.063983488132,1334.919504643963,1669.7616099071206,2072.176470588235,2326.5583075335394,2518.493292053664,2629.3240454076367,2650.006191950464,3542.8968008255933,2700.491228070175,13732.039433030774
Ollivier,,2019-01-11,686.9614949037373,784.6908267270668,1052.4915062287655,1400.1823329558326,1670.870894677237,1981.4246885617215,2206.8573046432616,2391.3827859569647,2559.679501698755,2520.8992072480187,3837.5594563986415,3135.1744054360142,12437.1334796788
Ollivier,,2019-01-11,693.4185593770277,834.9454899415966,1150.4205061648277,1514.9513303049969,1781.3497728747566,1987.8754055807915,2172.041531473069,2316.902660609993,2455.89746917586,2443.064243997404,3815.284879948086,3078.921479558728,21870.512138321155
Ollivier,,2019-01-11,591.5458879618594,859.8271752085816,1258.7878426698453,1809.7032181168054,2163.0274135876048,2462.792610250298,2672.1323003575685,2881.938021454112,2990.5244338498214,3027.4255065554235,3806.34684147795,2494.7222884386174,11851.229159598393
Ollivier,,2019-01-11,791.3387573964496,994.7840236686387,1454.841715976331,2063.1331360946742,2391.2389053254437,2559.8905325443784,2742.4437869822477,2928.306213017751,3050.1575443786983,3066.326183431952,4470.867603550295,3473.3454142011833,19276.758517180464
Ollivier,,2019-01-11,686.1478463329454,981.1839348079163,1410.0966239813736,2053.942956926659,2351.6135040745057,2512.5518044237483,2728.5704307334113,2934.1268917345747,3072.8102444703145,3070.2898719441214,4233.293364377182,2948.804423748545,12044.05148941241
Ollivier,,2019-01-11,698.3390491036631,968.09041309431,1393.409976617303,2012.734216679657,2311.0015588464535,2446.543257989088,2620.081060015588,2808.614185502727,2943.425565081839,2953.4045206547153,4138.270459859703,2919.84099766173,18157.529407287722
Ollivier,,2019-01-11,643.9861635220126,953.4842767295597,1376.537106918239,2014.97106918239,2323.5496855345914,2486.7031446540877,2662.6100628930817,2928.2830188679245,3101.387421383648,3027.5421383647804,4307.361006289309,2865.015094339623,11299.119381486049
Ollivier,,2019-01-11,514.9475743348983,713.6236306729264,1047.6635367762128,1514.1752738654147,1778.7370892018782,2029.7300469483569,2206.680751173709,2438.5516431924884,2565.449921752739,2533.8591549295775,3681.1846635367765,2501.305946791862,18044.32869392219
Ollivier,,2019-01-11,546.2821387940841,737.8543799772468,1085.098976109215,1480.5403868031856,1759.7576791808876,2039.1945392491466,2211.136518771331,2376.3492605233223,2412.0921501706484,2444.7269624573382,3399.72582480091,2480.227531285552,12313.600167727223
Ollivier,,2019-01-11,555.2727272727275,776.7702702702704,1119.1597051597055,1589.7985257985263,1872.1572481572484,2054.9262899262903,2228.7113022113026,2459.248157248158,2680.5466830466835,2546.444717444718,3813.934889434891,2605.1621621621625,11556.318467998623
Ollivier,,2019-01-11,508.2785234899329,727.212527964206,1059.1644295302012,1541.7114093959729,1832.721476510067,2006.0246085011183,2182.4653243847874,2347.6912751677855,2411.4306487695753,2485.917225950783,3573.0033557046977,2455.992170022371,12689.535701642602
Ollivier,,2019-01-11,629.0625766871166,823.7533742331289,1152.1079754601228,1665.547239263804,1905.2993865030676,2032.0993865030678,2212.689570552148,2411.319018404908,2528.588957055215,2543.4503067484666,3887.411042944786,2880.7791411042945,11428.666141272011
Ollivier,,2019-01-11,774.0232158211522,1034.9234737747208,1370.2579535683574,1845.3413585554601,2115.522785898538,2256.166809974205,2431.73086844368,2610.2570937231303,2647.6878761822873,2732.1306964746345,4064.267411865864,3350.6053310404127,16519.10401768665
Ollivier,,2019-01-11,666.2454545454548,849.8909090909093,1171.371590909091,1606.7250000000004,1930.0545454545459,2258.0909090909095,2483.514772727273,2738.1500000000005,2862.3579545454554,2828.9011363636373,4015.620454545455,3164.1954545454555,12488.534555897006
Ollivier,,2019-01-11,754.9618696186964,955.4600246002461,1296.5338253382533,1717.837638376384,2039.5633456334563,2332.354243542436,2560.3444034440345,2801.2644526445265,2846.3136531365312,2868.460024600246,4137.230012300122,3154.324723247233,11446.706837877651
Ollivier,,2019-01-11,844.9009216589859,1079.5967741935485,1468.336405529954,1906.7891705069126,2217.5541474654374,2432.718894009216,2597.486175115208,2847.6140552995384,2923.261520737327,2939.327188940092,4285.357142857142,3207.162442396313,12157.308192335442
Ollivier,,2019-01-11,786.2636072572038,1043.7011739594452,1409.8569903948771,1927.813233724653,2197.485592315902,2363.1590181430097,2548.9359658484527,2823.530416221985,2976.5944503735327,2905.0202774813233,4537.148345784419,3578.4002134471716,13276.89619968988
Ollivier,,2019-01-11,547.6449704142011,704.4757396449703,1021.8059171597632,1442.3420118343195,1792.1337278106505,2071.805917159763,2284.5017751479286,2475.165680473373,2732.3585798816557,2621.027218934911,3728.4615384615386,2538.0781065088754,11940.771331028236
Ollivier,,2019-01-11,513.2775175644028,698.728337236534,1042.3220140515225,1507.3875878220142,1850.969555035129,2143.126463700234,2366.6943793911005,2580.056206088993,2801.271662763466,2716.807962529275,3755.152224824356,2478.7131147540986,11948.552065924758
Ollivier,,2019-01-11,580.2976744186047,801.6046511627907,1179.3453488372097,1727.7267441860467,2084.3651162790698,2377.508139534884,2616.860465116279,2878.340697674419,3016.819767441861,3043.1825581395356,4121.59534883721,2723.3976744186048,12155.519683540895
Ollivier,,2019-01-11,558.2118055555557,742.9502314814815,1101.2939814814815,1608.3854166666665,1939.185185185185,2178.8240740740744,2410.846064814815,2656.7314814814818,2900.725694444445,2806.8310185185187,3786.7037037037035,2681.0856481481483,12090.807360050816
Ollivier,,2019-01-11,464.33569739952713,681.1158392434987,1046.371158392435,1464.1843971631206,1789.465721040189,2093.657210401891,2310.5579196217495,2522.09219858156,2743.2446808510635,2645.7990543735223,3708.7706855791967,2499.5319148936173,11922.217021044526
Ollivier,,2019-01-11,515.5337361530716,674.474320241692,1023.6646525679757,1478.8257804632428,1766.6455186304129,1990.9214501510576,2196.7200402819735,2402.8801611278955,2631.7804632426987,2541.606243705942,3875.2074521651557,2663.568982880161,14008.131192058285
Ollivier,,2019-01-11,529.742541436464,698.9160220994474,1046.9436464088399,1534.4430939226515,1848.8430939226519,2073.981215469613,2296.8906077348065,2517.9535911602206,2791.7668508287293,2676.8618784530386,3955.0364640883977,2632.6906077348062,12653.161068057554
Ollivier,,2019-01-11,455.4063745019921,604.457171314741,921.8844621513945,1329.139442231076,1672.2529880478091,1975.5268924302793,2226.6842629482076,2424.38844621514,2510.3764940239053,2564.957171314741,3583.427290836654,2380.144422310758,14115.64110537633
Ollivier,,2019-01-11,535.5088339222615,752.7785630153121,1120.1978798586574,1605.5995288574793,1956.2520612485278,2186.0965842167257,2423.9328621908126,2647.4994110718494,2864.548881036514,2788.4746760895177,4117.895170789164,2759.0353356890455,12040.293516255191
Ollivier,,2019-01-11,522.7364016736402,675.5679916317991,964.8169456066945,1353.6715481171545,1659.8336820083682,1965.0899581589958,2174.347280334728,2391.2301255230122,2557.1119246861927,2535.92050209205,3807.586820083682,2568.595188284519,13425.838857516159
Ollivier,,2019-01-11,431.03808680248005,564.4933569530558,863.8777679362267,1195.4508414526128,1554.5323294951281,1948.9247121346325,2171.5783879539413,2388.521700620018,2485.6244464127544,2507.377325066431,3563.3330380868024,2285.5349867139057,15979.876140599303
Ollivier,,2019-01-11,479.18062200956956,594.3050239234451,856.8313397129187,1213.0909090909095,1498.6710526315794,1804.8588516746413,2013.2643540669865,2197.1626794258377,2390.3157894736846,2339.5107655502397,3859.2224880382782,2613.7511961722494,11805.622309556455
Ollivier,,2019-01-11,403.7750759878419,459.9442755825734,744.6545086119555,916.5359675785209,1463.874366767984,2317.8470111448837,2628.3029381965557,2849.9159067882474,2997.193515704154,2992.182370820669,2838.10233029382,1804.8520770010134,13895.793595759209
Ollivier,,2019-01-11,480.54562920268984,626.6407300672431,911.3871277617677,1287.2737752161383,1591.3246878001921,1807.8962536023057,2019.0393852065322,2199.316042267051,2467.850144092219,2328.709894332373,3764.8366954851117,2546.8194044188285,14606.455896621155
Ollivier,,2019-01-11,562.8140703517588,729.2613065326631,1061.471105527638,1529.8592964824118,1857.8140703517583,2091.5251256281404,2304.8844221105524,2547.5590452261304,2727.663316582914,2688.8919597989943,4042.0489949748744,2791.1231155778887,11217.02431913454
Ollivier,,2019-01-11,567.3107344632768,750.6621468926555,1115.8158192090395,1553.0293785310735,1975.764971751412,2335.084745762712,2573.767231638418,2797.013559322034,3000.238418079096,2961.7559322033894,3940.029378531073,2647.1299435028245,12476.606714720292
Ollivier,,2019-01-11,376.23042704626334,518.8861209964413,788.0471530249112,1135.6316725978647,1428.1752669039147,1709.5934163701068,1900.6352313167263,2082.331850533808,2207.6939501779357,2195.9982206405703,3238.916370106762,2158.076512455516,16023.066205097366
Ollivier,,2019-01-11,470.8999999999999,651.8471910112359,988.1629213483144,1441.9831460674154,1801.4393258426965,2104.0123595505615,2349.229213483146,2558.165168539325,2741.875280898875,2726.701123595505,3605.2314606741566,2323.191011235955,12485.296280454373
Ollivier,,2019-01-11,554.6164835164835,673.0505494505494,970.2032967032968,1323.6197802197805,1666.6923076923078,1977.1681318681321,2189.3472527472527,2354.7945054945058,2750.656043956044,2495.3703296703297,3370.550549450549,2360.3999999999996,12747.810602727504
Ollivier,,2019-01-11,485.28468033775624,535.9240048250905,848.7285886610374,1106.7117008443906,1534.068757539204,2066.1218335343783,2333.984318455971,2512.9288299155605,2565.1411338962603,2630.6562123039803,3151.768395657418,2019.427020506634,11733.02666162472
Ollivier,,2019-01-11,501.7127784290739,709.2086752637749,1056.3024618991794,1526.504103165299,1897.2028135990622,2206.20633059789,2425.902696365768,2659.4982415005866,2819.61899179367,2818.8616647127787,4085.704572098476,2700.817116060962,12214.392093065007
Ollivier,,2019-01-11,548.6385964912281,667.5508771929824,985.6596491228069,1413.5497076023394,1759.4795321637428,2068.1730994152044,2290.9777777777776,2510.408187134503,2785.975438596491,2664.4900584795323,3916.673684210526,2638.2795321637427,12016.47520225697
Ollivier,,2019-01-11,472.98709677419356,641.7881720430108,971.136559139785,1406.6655913978498,1786.5494623655916,2110.6387096774197,2341.3559139784948,2595.520430107527,2778.249462365591,2732.4365591397845,3765.660215053764,2467.0365591397854,13057.106801808062
Ollivier,,2019-01-11,534.2851018220794,711.7995712754554,1045.0021436227223,1488.8628081457662,1866.262593783494,2210.4351554126474,2466.7588424437295,2712.771704180064,2887.682743837084,2876.3676312968914,4083.682743837084,2762.5016077170417,13194.135616763306
Ollivier,,2019-01-11,686.2749445676276,986.8170731707319,1511.1230598669622,2130.641906873614,2554.762749445676,2787.3736141906875,3025.2538802660765,3232.0543237250554,3295.9523281596457,3365.10310421286,4288.381374722839,2969.6929046563205,12724.455431057802
Ollivier,,2019-01-11,618.7407821229049,781.3050279329608,1171.2245810055863,1632.5195530726255,1931.0335195530724,2113.0603351955306,2312.9709497206704,2488.962011173184,2690.6335195530723,2631.437988826815,4279.9240223463685,3144.115083798882,12634.716569274948
Ollivier,,2019-01-11,580.0258215962442,806.3039906103287,1156.8192488262912,1629.9014084507041,1934.4143192488264,2110.9084507042257,2332.1549295774653,2523.292253521127,2770.5035211267605,2667.854460093897,4137.703051643193,2979.615023474178,11940.166477727773
Ollivier,,2019-01-11,624.6556776556778,857.6434676434678,1242.9328449328455,1750.8791208791215,2097.302808302809,2346.9365079365084,2571.9768009768018,2823.0805860805867,3015.241758241759,2971.2478632478637,4424.776556776558,3069.16971916972,11481.366864255857
