Ref,Sites,date,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_B8A,Band_11,Band_12,Area_in_m2
Ollivier,,2019-01-11,511.0,491.0,756.0,1007.0,1361.0,1812.0,2032.0,2219.0,2582.0,2340.0,3171.0,2142.0,170.62871333701733
Ollivier,,2019-01-11,502.0,677.0,1056.0,1559.0,1975.0,2275.0,2505.0,2776.0,2938.0,2904.0,3839.0,2490.0,290.2527047337127
Ollivier,,2019-01-11,508.54545454545456,673.9999999999999,1004.1818181818181,1422.3636363636365,1809.1818181818182,2173.0,2423.5454545454545,2679.909090909091,2809.909090909091,2836.090909090909,3943.454545454546,2643.0,392.9571600188437
Ollivier,,2019-01-11,679.375,995.8125,1559.0624999999998,2208.9375,2634.9999999999995,2837.4374999999995,3069.3749999999995,3248.8749999999995,3281.125,3378.25,4164.9375,2874.3125000000005,248.9048410375063
Ollivier,,2019-01-11,626.0,808.0,1387.0,1863.0,2247.0,2443.0,2607.0,2705.0,2829.0,2795.0,4225.0,3016.0,131.0447576702491
Ollivier,,2019-01-11,616.0,847.0,1231.0,1651.0,1992.0,2088.0,2354.0,2452.0,2837.0,2600.0,3943.0,2910.0,160.13002679866023
Ollivier,,2019-01-11,640.0,917.0,1369.0,1821.0,2169.0,2384.0,2579.0,2822.0,3054.0,2939.0,4396.0,3128.0,82.41917219828198
Ollivier,,2019-01-11,481.2727272727273,665.1818181818182,974.9999999999999,1391.6363636363637,1754.1363636363637,2047.1363636363637,2292.227272727273,2534.2272727272725,2628.9090909090905,2669.2272727272725,4089.9545454545455,2724.272727272727,301.10693964571936
Ollivier,,2019-01-11,575.0,754.0,1140.0,1652.0,2114.0,2539.0,2776.0,3099.0,3257.0,3284.0,4342.0,2830.0,229.83861511224322
Ollivier,,2019-01-11,592.0,752.0,1120.0,1610.0,1937.0,2126.0,2322.0,2584.0,2778.0,2715.0,4076.0,2837.0,135.77997701491125
DryFlux,,2019-01-11,556.44,639.0,918.04,1283.1200000000001,1608.76,1822.92,1994.6799999999998,2142.4,2391.28,2238.28,3499.0000000000005,2305.56,377.6136806870104
DryFlux,,2019-01-11,460.24489795918373,506.9387755102041,844.7755102040816,1109.3469387755104,1330.4897959183675,1481.1020408163265,1493.5102040816328,1625.1224489795918,2097.7142857142862,1725.1428571428573,2470.591836734694,1650.6530612244899,641.7648767253515
DryFlux,,2019-01-11,382.38888888888886,503.99999999999994,752.1111111111112,1062.3333333333333,1462.1666666666667,1891.7777777777778,2161.9999999999995,2408.0,2318.0,2543.722222222222,3045.2222222222217,1979.8888888888887,1276.5128619253896
DryFlux,,2019-01-11,546.0,691.0,935.0,1285.0,1575.0,1804.0,1982.0,2206.0,2333.0,2312.0,3548.0,2448.0,177.10201020111688
DryFlux,,2019-01-11,540.0,551.0,797.0,1034.0,1346.0,1805.0,2010.0,2226.0,2259.0,2238.0,2816.0,1886.0,27.25675048610494
DryFlux,,2019-01-11,257.9859154929577,178.60563380281693,316.77464788732397,351.2112676056338,664.507042253521,1347.6760563380283,1578.6478873239435,1706.5774647887322,2272.281690140845,1782.0845070422536,1303.3661971830984,716.4788732394367,996.7043398063315
Ollivier,,2019-01-11,712.0,819.0,1127.0,1442.0,1807.0,2138.0,2356.0,2509.0,2698.0,2584.0,3114.0,2340.0,302.3113435494922
Ollivier,,2019-01-11,624.7631578947368,802.7236842105264,1094.026315789474,1488.7631578947369,1762.0789473684213,1937.5394736842106,2098.447368421053,2256.9078947368425,2419.2631578947367,2358.3026315789475,3132.039473684211,2169.631578947369,2158.126545635259
Ollivier,,2019-01-11,849.0,1241.0,1584.0,1972.0,2310.0,2524.0,2691.0,2843.0,2794.0,2918.0,3234.0,2525.0,573.0429770398476
Ollivier,,2019-01-11,751.0,946.0,1236.0,1641.0,1877.0,2004.0,2160.0,2354.0,2412.0,2448.0,3725.0,2901.0,474.67555734815886
Ollivier,,2019-01-11,932.0,1206.0,1526.0,1965.0,2227.0,2327.0,2486.0,2661.0,2716.0,2753.0,4017.0,3156.0,662.9330544884758
Ollivier,,2019-01-11,775.4583333333334,960.4166666666666,1307.4583333333335,1805.6666666666665,2055.875,2136.375,2286.916666666667,2472.375,2630.708333333333,2551.8333333333335,3560.7916666666665,2640.2083333333335,278.4472350589052
Ollivier,,2019-01-11,769.9999999999999,897.7058823529411,1165.764705882353,1465.0588235294117,1718.1764705882351,1944.8235294117646,2091.235294117647,2232.705882352941,2266.470588235294,2279.529411764706,2971.9411764705883,2689.5882352941176,217.31095220844165
Ollivier,,2019-01-11,765.0,1042.0,1446.0,2078.0,2382.0,2514.0,2703.0,2931.0,3224.0,3040.0,4207.0,2942.0,424.18694193612515
Ollivier,,2019-01-11,704.7894736842105,829.8421052631579,1099.7894736842104,1451.7894736842104,1770.7894736842104,1977.4736842105265,2180.4736842105262,2319.263157894737,2655.2631578947367,2478.9473684210525,3562.421052631579,2732.421052631579,531.3202799195944
Ollivier,,2019-01-11,870.7692307692308,1029.9692307692308,1333.676923076923,1810.0615384615385,2074.5538461538463,2235.461538461539,2416.9076923076923,2619.723076923077,2751.8615384615387,2761.923076923077,4141.83076923077,3448.923076923077,918.5178539445244
Ollivier,,2019-01-11,671.0,795.0,1109.0,1463.0,1820.0,2246.0,2454.0,2709.0,2837.0,2760.0,3628.0,2796.0,236.87381561975462
Ollivier,,2019-01-11,782.0,899.0,1227.0,1672.0,2009.0,2319.0,2578.0,2808.0,2875.0,2914.0,4199.0,3155.0,90.71191544166945
Ollivier,,2019-01-11,853.0,934.0,1191.0,1578.0,1779.0,1938.0,2116.0,2361.0,2548.0,2425.0,4185.0,3203.0,132.51973784118348
Ollivier,,2019-01-11,800.304347826087,1002.4782608695652,1322.3478260869565,1801.7391304347825,2071.7826086956525,2233.3478260869565,2429.3478260869565,2701.565217391304,2850.4782608695655,2802.7391304347825,4612.478260869565,3756.565217391305,367.3431228327048
Ollivier,,2019-01-11,528.0,567.0,877.0,1166.0,1601.0,2106.0,2328.0,2548.0,2895.0,2676.0,3080.0,1938.0,185.6151379803808
Ollivier,,2019-01-11,438.375,632.25,985.8125,1315.8124999999998,1713.6875,2027.875,2292.125,2476.1875,2598.0000000000005,2600.25,3411.1249999999995,2345.75,231.45150624780243
Ollivier,,2019-01-11,602.0,772.0,1083.0,1377.0,1785.0,2123.0,2357.0,2529.0,2980.0,2637.0,3093.0,2337.0,461.0833579887697
Ollivier,,2019-01-11,708.0,805.0,1130.0,1454.0,1856.0,2262.0,2485.0,2611.0,2718.0,2720.0,3084.0,2307.0,302.3113435494922
Ollivier,,2019-01-11,621.1315789473684,807.592105263158,1125.6447368421054,1546.4736842105265,1813.1710526315792,2009.0131578947369,2163.855263157895,2333.5394736842104,2432.8552631578955,2441.7368421052633,3254.3157894736846,2255.7236842105262,2158.126545635259
Ollivier,,2019-01-11,843.0,1172.0,1520.0,1969.0,2304.0,2469.0,2647.0,2760.0,2800.0,2830.0,2798.0,2221.0,573.0429770398476
Ollivier,,2019-01-11,681.0,985.0,1435.0,1872.0,2153.0,2215.0,2346.0,2548.0,2747.0,2608.0,3774.0,2704.0,279.5160534262915
Ollivier,,2019-01-11,677.25,958.2142857142858,1397.6785714285713,1828.4285714285713,2118.0,2214.107142857143,2355.464285714286,2547.8214285714284,2742.7142857142853,2603.892857142857,3753.464285714286,2706.8571428571427,427.08986166681075
Ollivier,,2019-01-11,809.0,954.0,1245.0,1626.0,1877.0,1986.0,2125.0,2281.0,2435.0,2391.0,3580.0,2840.0,474.67555734815886
Ollivier,,2019-01-11,764.0000000000001,849.529411764706,1102.3529411764705,1389.4705882352941,1620.5294117647059,1823.3529411764707,1965.0588235294117,2086.5882352941176,2282.529411764706,2145.8823529411766,2966.8823529411766,2706.5882352941176,217.31095220844165
Ollivier,,2019-01-11,759.0,1028.0,1438.0,2064.0,2380.0,2505.0,2705.0,2911.0,3238.0,3022.0,4189.0,2940.0,424.18694193612515
Ollivier,,2019-01-11,653.4444444444445,792.111111111111,1115.2222222222222,1512.3333333333333,1904.333333333333,2194.1111111111113,2447.222222222222,2669.1111111111113,3106.0,2851.666666666667,4090.8888888888887,2818.3333333333335,112.70855436294536
Ollivier,,2019-01-11,629.0,732.0,1103.0,1487.0,1917.0,2245.0,2477.0,2614.0,2992.0,2787.0,3848.0,2711.0,289.4213373111246
Ollivier,,2019-01-11,675.0,847.0,1187.0,1605.0,1998.0,2263.0,2498.0,2731.0,2926.0,2936.0,4393.0,3086.0,211.61742295259666
Ollivier,,2019-01-11,368.77365269461075,344.3209580838324,561.8443113772455,668.6922155688624,841.4239520958083,822.0790419161676,912.0167664670657,967.379640718563,1636.6778443113774,999.3401197604791,1442.45748502994,984.9005988023952,11796.744439186223
Ollivier,,2019-01-11,535.4047619047619,692.9761904761904,1025.7857142857142,1393.7619047619048,1823.3095238095239,2206.285714285714,2470.214285714286,2703.0000000000005,2818.595238095238,2866.4285714285716,3911.642857142857,2742.0238095238096,586.9500941441406
Ollivier,,2019-01-11,711.0,939.0,1352.0,1883.0,2351.0,2650.0,2943.0,3216.0,3454.0,3398.0,4504.0,3057.0,280.6026991242433
Ollivier,,2019-01-11,628.0,837.0,1195.0,1609.0,2458.0,3283.0,3623.0,3879.0,3953.0,4041.0,3407.0,2308.0,224.55301324879673
Ollivier,,2019-01-11,829.8333333333334,1488.6666666666667,2126.3333333333335,3023.0,3501.3333333333335,3717.0,3934.666666666667,4235.5,3873.8333333333335,4409.166666666667,4904.0,3296.0,336.72339705306376
Ollivier,,2019-01-11,537.3958333333334,535.4166666666667,843.7083333333335,1101.0208333333335,1451.4375000000002,1729.0416666666667,1980.1875,2123.916666666667,2969.1666666666665,2297.166666666667,3005.375,1962.7708333333335,659.6699294007054
Ollivier,,2019-01-11,490.0,591.0,876.0,1170.0,1477.0,1827.0,2037.0,2225.0,2303.0,2295.0,3232.0,2227.0,423.931456984665
Ollivier,,2019-01-11,703.0,827.0,1099.0,1469.0,1700.0,1819.0,2002.0,2129.0,2368.0,2214.0,3853.0,3133.0,126.61128156689857
Ollivier,,2019-01-11,697.0,704.0,1141.0,1546.0,1895.0,2231.0,2382.0,2495.0,2511.0,2553.0,3528.0,2752.0,158.43809644529972
Ollivier,,2019-01-11,696.7894736842106,701.6315789473684,972.6315789473684,1236.6315789473683,1656.9473684210527,2208.4736842105262,2498.1578947368425,2648.9473684210525,2673.263157894737,2791.7894736842104,3377.0,2501.4210526315787,531.3202799195944
Ollivier,,2019-01-11,694.0,924.0,1325.0,1796.0,2077.0,2211.0,2366.0,2533.0,2643.0,2629.0,4012.0,3236.0,240.85382968918316
Ollivier,,2019-01-11,648.4176470588235,785.4470588235293,1058.9882352941174,1397.0058823529412,1652.8176470588235,1830.794117647059,2004.7411764705878,2153.7941176470586,2190.964705882353,2274.088235294117,3625.411764705882,2905.7647058823522,2432.9605857379856
Ollivier,,2019-01-11,568.0,709.0,1098.0,1474.0,1736.0,1986.0,2208.0,2337.0,2700.0,2374.0,3317.0,2252.0,176.41039694282682
Ollivier,,2019-01-11,985.5548387096773,1451.432258064516,2160.0129032258064,2792.1935483870966,3144.1354838709676,3244.748387096774,3416.0516129032258,3451.58064516129,3356.296774193548,3496.509677419355,4818.387096774193,3808.348387096774,2201.9821896995336
Ollivier,,2019-01-11,724.9000000000001,1056.4,1514.5,2154.6000000000004,2485.6,2630.7000000000003,2792.7,2999.8,3109.0,3142.0,4385.3,3156.8,139.02546098246304
Ollivier,,2019-01-11,721.311475409836,926.2131147540985,1311.5573770491803,1846.8360655737704,2157.9672131147545,2339.704918032787,2462.6557377049185,2656.8524590163934,2920.6065573770493,2825.2131147540986,4014.655737704919,2889.459016393443,858.7309788574486
Ollivier,,2019-01-11,681.375,914.75,1304.375,1873.625,2171.2500000000005,2354.1249999999995,2543.25,2796.8749999999995,3072.5,2887.625,4137.625,2810.4999999999995,100.20940749026856
Ollivier,,2019-01-11,568.921052631579,794.0,1200.6315789473683,1677.9078947368423,1983.6842105263158,2207.065789473684,2376.0131578947367,2522.434210526316,2508.013157894737,2551.1447368421054,3273.289473684211,2323.855263157895,1085.719098855885
Ollivier,,2019-01-11,557.0,691.0,1050.0,1333.0,1591.0,1802.0,1996.0,2065.0,2328.0,2156.0,3050.0,2226.0,200.58762181461748
Ollivier,,2019-01-11,611.0,790.0,1134.0,1593.0,1902.0,2028.0,2197.0,2431.0,2683.0,2536.0,3882.0,2629.0,78.15086613999455
Ollivier,,2019-01-11,525.7391304347826,684.9565217391305,1050.7391304347825,1442.173913043478,1711.782608695652,1853.2608695652175,1999.8695652173913,2152.695652173913,2216.5217391304345,2262.304347826087,3234.4782608695655,2182.782608695652,323.50193839552287
Ollivier,,2019-01-11,666.0,747.0,994.0,1357.0,1554.0,1736.0,1867.0,2053.0,2266.0,2170.0,3784.0,2927.0,45.56565898526251
Ollivier,,2019-01-11,864.4769230769232,1178.2307692307693,1527.0153846153848,2018.5384615384617,2293.769230769231,2430.246153846154,2580.5846153846155,2749.6307692307696,2773.153846153846,2859.7230769230773,3994.3076923076924,3450.9538461538464,918.5178539445244
Ollivier,,2019-01-11,668.0,940.0,1236.0,1671.0,1968.0,2202.0,2416.0,2658.0,2866.0,2767.0,4037.0,3182.0,236.87381561975462
Ollivier,,2019-01-11,776.0,929.0,1297.0,1767.0,2087.0,2362.0,2635.0,2830.0,2903.0,2942.0,4084.0,3113.0,90.71191544166945
Ollivier,,2019-01-11,848.0,880.0,1150.0,1522.0,1747.0,1926.0,2114.0,2378.0,2580.0,2449.0,4073.0,3065.0,132.51973784118348
Ollivier,,2019-01-11,795.304347826087,1014.7391304347827,1346.8695652173913,1846.434782608696,2088.913043478261,2277.1304347826085,2443.478260869565,2742.391304347826,2885.2608695652175,2819.4347826086955,4613.695652173913,3736.1739130434785,367.3431228327048
Ollivier,,2019-01-11,598.9999999999999,785.9090909090909,1106.0,1561.5454545454545,1893.090909090909,2124.0,2351.181818181818,2569.7272727272725,2796.5454545454545,2725.909090909091,3970.9090909090905,2776.818181818182,147.85995785885598
Ollivier,,2019-01-11,521.0,696.0,1047.0,1418.0,1707.0,2007.0,2211.0,2374.0,2735.0,2445.0,3243.0,2198.0,138.80688906636988
Ollivier,,2019-01-11,590.0,768.0,1129.0,1578.0,1882.0,2080.0,2276.0,2479.0,2915.0,2597.0,3534.0,2442.0,180.17109887422234
Ollivier,,2019-01-11,621.0,843.0,1221.0,1720.0,2084.0,2297.0,2520.0,2757.0,2945.0,2897.0,3867.0,2825.0,121.70829499131801
Ollivier,,2019-01-11,486.0,643.0,989.0,1373.0,1741.0,2189.0,2438.0,2625.0,2779.0,2817.0,3547.0,2283.0,150.13033463985477
Ollivier,,2019-01-11,546.8333333333334,714.1666666666667,1063.0,1524.6666666666667,1786.6666666666667,1981.3333333333335,2192.666666666667,2382.0,2581.833333333333,2496.666666666667,3815.166666666667,2649.4999999999995,402.85274409666926
Ollivier,,2019-01-11,558.0,816.0,1188.0,1744.0,2098.0,2334.0,2604.0,2853.0,2876.0,3002.0,4238.0,2800.0,263.99218205073265
Ollivier,,2019-01-11,505.0,603.0,953.0,1253.0,1569.0,1637.0,1791.0,1919.0,2450.0,2009.0,3079.0,2096.0,504.7596571251864
Ollivier,,2019-01-11,563.0,725.0,1061.0,1528.0,1873.0,2149.0,2367.0,2621.0,2795.0,2766.0,4030.0,2670.0,159.9341971653367
Ollivier,,2019-01-11,567.0,723.0,1134.0,1429.0,1804.0,2074.0,2288.0,2351.0,2514.0,2448.0,3314.0,2333.0,242.22752158802342
Ollivier,,2019-01-11,463.0,611.0,1010.0,1256.0,1491.0,1704.0,1908.0,1988.0,2283.0,1971.0,2868.0,1954.0,763.1332959450555
Ollivier,,2019-01-11,531.1428571428572,699.4285714285714,970.7142857142858,1337.0,1638.142857142857,1934.5714285714287,2116.714285714286,2332.9999999999995,2437.285714285714,2461.0,3928.714285714286,2740.428571428571,151.4680491794891
Ollivier,,2019-01-11,430.764705882353,605.6470588235294,884.7647058823529,1108.941176470588,1485.1764705882351,2140.8823529411766,2428.3529411764707,2626.4705882352946,2456.2352941176473,2701.0,2912.235294117647,2011.294117647059,464.2824081962823
Ollivier,,2019-01-11,530.0,687.0,982.0,1384.0,1675.0,1921.0,2120.0,2326.0,2386.0,2441.0,3694.0,2490.0,717.6964950232492
Ollivier,,2019-01-11,592.0,780.0,1197.0,1669.0,1981.0,2071.0,2233.0,2395.0,2624.0,2499.0,3730.0,2667.0,83.09296115722121
Ollivier,,2019-01-11,631.0,879.0,1295.0,1778.0,2181.0,2411.0,2622.0,2874.0,3109.0,3031.0,4073.0,2769.0,253.8511399741405
Ollivier,,2019-01-11,410.90140845070425,470.887323943662,738.169014084507,932.0140845070422,1280.8169014084506,1642.5352112676055,1799.2394366197184,2009.5211267605632,2105.8028169014083,2047.830985915493,2447.7183098591554,1645.4788732394368,987.0224192073736
Ollivier,,2019-01-11,527.0,689.0,1021.0,1459.0,1866.0,2137.0,2393.0,2591.0,2783.0,2791.0,3609.0,2378.0,163.50288019593185
Ollivier,,2019-01-11,596.5238095238095,773.7142857142857,1085.0476190476188,1482.7142857142858,1818.285714285714,2108.904761904762,2325.7619047619046,2509.952380952381,2843.5714285714284,2629.238095238095,3613.809523809524,2576.4285714285716,281.8205459535127
Ollivier,,2019-01-11,432.0,397.0,660.0,736.0,1187.0,1918.0,2203.0,2337.0,2520.0,2398.0,2479.0,1472.0,52.02275900519525
Ollivier,,2019-01-11,534.0,729.6428571428571,1064.357142857143,1539.0000000000002,1886.9285714285713,2184.9285714285716,2412.8571428571427,2661.357142857143,2805.0,2801.214285714286,4016.428571428571,2642.7142857142853,188.04020035586066
Ollivier,,2019-01-11,600.0,909.0,1337.0,1787.0,2166.0,2416.0,2599.0,2730.0,2866.0,2853.0,4034.0,2875.0,170.62871333701733
Ollivier,,2019-01-11,510.8888888888889,754.0,1083.111111111111,1557.2222222222222,1903.8888888888891,2172.5555555555557,2433.6666666666665,2624.4444444444443,2716.777777777778,2745.6666666666665,4077.7777777777774,2798.111111111111,290.2527047337127
Ollivier,,2019-01-11,568.7826086956521,729.8695652173913,1059.0869565217392,1481.6086956521738,1839.3478260869565,2043.6521739130433,2263.521739130435,2435.086956521739,2910.130434782609,2597.7391304347825,3762.3043478260865,2599.695652173913,392.9571600188437
Ollivier,,2019-01-11,753.0,1088.0,1655.0,2259.0,2688.0,2947.0,3182.0,3397.0,3392.0,3480.0,4326.0,3026.0,248.9048410375063
Ollivier,,2019-01-11,652.4,801.0,1151.3999999999999,1597.8,1880.1999999999996,2053.2,2250.2000000000003,2450.8,2711.2,2596.6,4367.2,3294.4,131.0447576702491
Ollivier,,2019-01-11,625.5384615384615,830.5384615384615,1176.0,1673.0769230769229,2020.7692307692307,2248.153846153846,2473.4615384615386,2694.846153846154,2768.153846153846,2870.7692307692305,4311.692307692308,3057.153846153846,160.13002679866023
Ollivier,,2019-01-11,732.0,955.0,1386.0,1884.0,2254.0,2467.0,2698.0,2905.0,3291.0,3061.0,4570.0,3247.0,82.41917219828198
Ollivier,,2019-01-11,509.0,680.0,988.0,1369.0,1697.0,1934.0,2115.0,2334.0,2564.0,2442.0,3873.0,2610.0,301.10693964571936
Ollivier,,2019-01-11,621.0,845.0,1287.0,1725.0,2060.0,2235.0,2454.0,2570.0,3118.0,2714.0,3827.0,2701.0,229.83861511224322
Ollivier,,2019-01-11,592.0,780.0,1197.0,1669.0,1981.0,2071.0,2233.0,2395.0,2624.0,2499.0,3730.0,2667.0,135.77997701491125
DryFlux,,2019-01-11,271.8128264048465,488.1510340505536,844.8282849383748,886.8746605389598,1048.4712763735117,1066.4311677459787,1184.5318571130144,1252.466889492375,1085.4633382076454,1255.1552120325885,1343.1430958846872,1004.7219552955919,67627.8284238294
DryFlux,,2019-01-11,279.42105263157896,263.5263157894737,444.3279352226721,502.16194331983814,766.591093117409,1119.5668016194334,1308.097165991903,1360.5748987854251,1895.7894736842109,1459.6032388663969,1524.2307692307695,959.2874493927127,3427.029594732937
DryFlux,,2019-01-11,66.25627679118186,79.14788732394364,193.42222902633182,146.55143906919776,208.70330679730554,303.4969381506429,361.7204531537048,362.6074709124309,470.1742192284139,400.7672994488671,333.15094917330055,217.8178199632578,46186.81308885736
DryFlux,,2019-01-11,263.9927536231884,328.28260869565213,555.2028985507247,597.3333333333334,758.4782608695652,905.5072463768117,1015.4492753623189,1074.2753623188407,1750.1231884057972,1147.3043478260872,1289.1014492753625,821.1811594202899,3915.737584495233
DryFlux,,2019-01-11,284.20312500000006,581.4375,998.6718749999999,1238.03125,1655.6406250000002,1971.875,2211.125,2316.484375,2724.171875,2345.234375,2093.578125,1282.015625,891.5684650935718
